country,age_group,Image,Question,Score,Num_comparisons
All,Above 50,347,cycle,4.541446208112875,12
All,Above 50,173,cycle,3.7535612535612537,5
All,Above 50,308,cycle,5.210470085470086,13
All,Above 50,360,cycle,5.0854636591478695,13
All,Above 50,138,cycle,5.036375661375661,12
All,Above 50,195,cycle,5.120997085702968,11
All,Above 50,50,cycle,4.166666666666667,4
All,Above 50,73,cycle,4.918184824434825,16
All,Above 50,183,cycle,3.7715432715432713,13
All,Above 50,107,cycle,4.297716172716173,11
All,Above 50,141,cycle,5.7264957264957275,6
All,Above 50,74,cycle,4.298888002835372,12
All,Above 50,204,cycle,3.9671717171717176,10
All,Above 50,72,cycle,5.194953194953195,18
All,Above 50,256,cycle,3.8888888888888884,11
All,Above 50,383,cycle,6.305154721821388,9
All,Above 50,212,cycle,5.4914529914529915,6
All,Above 50,111,cycle,4.233585858585859,8
All,Above 50,187,cycle,5.250180375180375,16
All,Above 50,384,cycle,7.396708683473389,7
All,Above 50,35,cycle,1.8447971781305117,7
All,Above 50,218,cycle,1.7024642024642023,7
All,Above 50,322,cycle,5.907407407407407,10
All,Above 50,399,cycle,5.888888888888889,5
All,Above 50,7,cycle,3.682098765432099,13
All,Above 50,261,cycle,4.541446208112875,9
All,Above 50,108,cycle,3.446585091321934,19
All,Above 50,145,cycle,2.8451178451178456,10
All,Above 50,184,cycle,3.8635521885521884,18
All,Above 50,174,cycle,3.98008658008658,8
All,Above 50,274,cycle,3.3333333333333335,5
All,Above 50,16,cycle,3.5957827575474632,16
All,Above 50,96,cycle,6.662037037037037,6
All,Above 50,314,cycle,5.4425204425204425,17
All,Above 50,241,cycle,3.7103174603174605,7
All,Above 50,307,cycle,3.5498755057578597,12
All,Above 50,125,cycle,4.194638694638695,13
All,Above 50,327,cycle,5.065035273368607,8
All,Above 50,325,cycle,5.45972545972546,11
All,Above 50,25,cycle,2.8774928774928776,9
All,Above 50,377,cycle,3.969749166895906,23
All,Above 50,300,cycle,3.541666666666667,8
All,Above 50,393,cycle,4.422786399760085,13
All,Above 50,391,cycle,3.3333333333333335,4
All,Above 50,168,cycle,4.195415695415695,10
All,Above 50,296,cycle,4.013167388167388,14
All,Above 50,89,cycle,5.2676131058484,11
All,Above 50,176,cycle,4.321948204301147,13
All,Above 50,119,cycle,6.561124061124062,11
All,Above 50,234,cycle,4.942199775533109,12
All,Above 50,338,cycle,5.304352510234864,17
All,Above 50,114,cycle,3.647619047619048,16
All,Above 50,98,cycle,7.072883597883599,8
All,Above 50,254,cycle,3.9473684210526314,14
All,Above 50,227,cycle,2.890511743895203,14
All,Above 50,250,cycle,4.913419913419913,11
All,Above 50,315,cycle,6.471688034188034,8
All,Above 50,210,cycle,5.48387260887261,16
All,Above 50,288,cycle,3.9525335775335777,14
All,Above 50,367,cycle,7.348484848484849,7
All,Above 50,398,cycle,7.383690708252113,13
All,Above 50,110,cycle,4.836350134595748,19
All,Above 50,375,cycle,4.615413589678296,17
All,Above 50,332,cycle,3.197607176773844,16
All,Above 50,193,cycle,2.3985890652557322,9
All,Above 50,352,cycle,4.2589947089947096,18
All,Above 50,109,cycle,4.046296296296297,10
All,Above 50,272,cycle,5.473190004440005,14
All,Above 50,394,cycle,5.923534669664701,13
All,Above 50,252,cycle,3.549043549043549,10
All,Above 50,381,cycle,6.369200244200244,9
All,Above 50,305,cycle,4.023492708606228,20
All,Above 50,275,cycle,5.339506172839506,9
All,Above 50,120,cycle,5.417338217338217,14
All,Above 50,355,cycle,6.183006535947713,4
All,Above 50,351,cycle,6.865537240537242,10
All,Above 50,370,walk,4.51022126022126,15
All,Above 50,247,walk,3.378306878306878,9
All,Above 50,380,walk,6.485033485033486,11
All,Above 50,342,walk,4.231481481481482,12
All,Above 50,118,walk,4.236010902677569,16
All,Above 50,313,walk,4.42977392977393,6
All,Above 50,21,walk,3.703703703703704,9
All,Above 50,243,walk,4.952214452214453,15
All,Above 50,52,walk,2.80980685980686,10
All,Above 50,378,walk,6.989177489177489,7
All,Above 50,55,walk,4.98912198912199,12
All,Above 50,238,walk,4.527181242867518,9
All,Above 50,142,walk,3.9055160525748764,17
All,Above 50,38,walk,4.233152033152034,10
All,Above 50,392,walk,6.596366596366597,11
All,Above 50,196,walk,4.468253968253969,15
All,Above 50,326,walk,4.863846393258158,12
All,Above 50,60,walk,4.805194805194805,7
All,Above 50,103,walk,3.90986790986791,13
All,Above 50,232,walk,5.17765799015799,13
All,Above 50,77,walk,3.9198674419262654,14
All,Above 50,134,walk,4.16958041958042,13
All,Above 50,95,walk,3.9346801346801348,12
All,Above 50,54,walk,3.9709595959595965,8
All,Above 50,200,walk,3.8805956774706774,16
All,Above 50,235,walk,3.4434824434824436,15
All,Above 50,215,walk,6.193181818181818,8
All,Above 50,344,walk,4.441728424081366,17
All,Above 50,299,walk,2.4444444444444446,5
All,Above 50,68,walk,5.181073683034468,15
All,Above 50,84,walk,4.23941798941799,9
All,Above 50,90,walk,4.49476911976912,11
All,Above 50,371,walk,4.29985754985755,12
All,Above 50,30,walk,5.040954415954417,13
All,Above 50,286,walk,5.0997150997151,15
All,Above 50,105,walk,1.7111111111111108,8
All,Above 50,63,walk,4.285020535020536,12
All,Above 50,207,walk,3.3065009065009066,13
All,Above 50,94,walk,3.2480759980759983,12
All,Above 50,336,walk,6.4646464646464645,6
All,Above 50,214,walk,6.874509205391559,13
All,Above 50,278,walk,6.055167055167056,11
All,Above 50,309,walk,6.0846560846560855,9
All,Above 50,170,walk,5.177702362996481,12
All,Above 50,104,walk,2.9444444444444446,6
All,Above 50,363,walk,5.0,6
All,Above 50,131,walk,5.89319322652656,22
All,Above 50,37,walk,3.934483726150393,11
All,Above 50,17,walk,3.9797008547008548,13
All,Above 50,171,walk,3.4325396825396823,12
All,Above 50,71,walk,6.552188552188553,5
All,Above 50,53,walk,4.219065656565657,12
All,Above 50,376,walk,7.05882635882636,7
All,Above 50,61,walk,4.087301587301587,9
All,Above 50,205,walk,3.047364672364672,16
All,Above 50,113,walk,5.19047619047619,5
All,Above 50,169,walk,6.924242424242424,15
All,Above 50,340,walk,8.226310726310727,11
All,Above 50,304,walk,2.7777777777777777,6
All,Above 50,324,walk,5.600958300958302,12
All,Above 50,33,walk,4.175028675028675,13
All,Above 50,32,walk,5.530701936951937,14
All,Above 50,137,walk,3.9570707070707076,12
All,Above 50,329,walk,4.324671624671625,13
All,Above 50,317,walk,4.941077441077441,10
All,Above 50,100,walk,3.253968253968254,6
All,Above 50,265,walk,4.851710925240337,11
All,Above 50,226,walk,5.473901098901099,13
All,Above 50,285,walk,6.618589743589744,8
All,Above 50,66,walk,5.294871794871795,6
All,Above 50,353,walk,7.836866258741259,12
All,Above 50,161,walk,7.996201329534664,6
All,Above 50,303,walk,6.825396825396825,6
All,Above 50,69,walk,1.6666666666666667,9
All,Above 50,129,walk,3.606060606060606,5
All,Above 50,333,walk,6.25519643754938,10
All,Above 50,20,walk,2.484848484848485,10
All,Above 50,87,walk,5.245541495541496,11
All,Above 50,310,walk,4.623456790123457,9
All,Above 50,80,walk,1.6269841269841272,6
All,Above 50,345,walk,6.648514448514449,15
All,Above 50,201,walk,6.027379053694843,10
All,Above 50,4,walk,5.639309764309765,12
All,Above 50,115,walk,5.029761904761905,7
All,Above 50,156,walk,5.170153920153921,12
All,Above 50,253,walk,6.645299145299146,6
All,Above 50,202,walk,4.120879120879121,7
All,Above 50,117,walk,1.3136574074074079,12
All,Above 50,188,walk,3.1481481481481484,9
All,Above 50,259,walk,3.4971972471972474,11
All,Above 50,211,walk,5.326617826617827,6
All,Above 50,64,walk,3.071733821733822,13
All,Above 50,245,walk,4.593253968253968,14
All,Above 50,155,walk,4.313186813186814,13
All,Above 50,260,walk,4.459315375982042,17
All,Above 50,153,walk,3.5732323232323235,12
All,Above 50,1,walk,5.163580246913581,12
All,Above 50,197,walk,4.7913105413105415,14
All,Above 50,263,walk,4.892644392644393,11
All,Above 50,266,walk,3.8622488622488627,13
All,Above 50,206,walk,4.404040404040405,10
All,Above 50,34,walk,3.252525252525253,10
All,Above 50,136,walk,4.819444444444445,8
All,Above 50,82,walk,4.345959595959596,10
All,Above 50,83,walk,4.615778148866385,16
All,Above 50,237,walk,4.755148555148556,13
All,Above 50,269,walk,5.691277857944525,12
All,Above 50,341,walk,6.625196562696564,14
All,Above 50,225,walk,3.9066171923314785,14
All,Above 50,22,walk,1.7971102971102975,6
All,Above 50,139,walk,5.318245643245643,11
All,Above 50,239,walk,2.1944444444444446,9
All,Above 50,40,walk,5.860256410256411,12
All,Above 50,356,walk,5.484191734191735,13
All,Above 50,175,walk,4.992201426024955,11
All,Above 50,67,walk,6.129672796339464,9
All,Above 50,48,walk,4.610329485329486,10
All,Above 50,92,walk,6.082478632478633,8
All,Above 50,81,walk,3.101851851851852,6
All,Above 50,164,walk,2.8173011628893985,17
All,Above 50,159,walk,4.603174603174604,6
All,Above 50,217,walk,4.072089947089948,10
All,Above 50,36,walk,4.075396825396826,12
All,Above 50,172,walk,3.047138047138047,11
All,Above 50,27,walk,1.8770350020350022,13
All,Above 50,362,walk,6.789876789876791,7
All,Above 50,372,walk,4.683501683501684,11
All,Above 50,301,walk,3.9604145854145862,18
All,Above 50,220,walk,1.9197530864197532,5
All,Above 50,46,walk,5.779761904761904,12
All,Above 50,343,walk,7.529761904761906,7
All,Above 50,147,walk,5.980499438832773,11
All,Above 50,358,walk,5.262683818239375,18
All,Above 50,151,walk,4.465488215488215,9
All,Above 50,97,walk,3.8611111111111116,10
All,Above 50,199,walk,5.998168498168498,6
All,Above 50,86,walk,5.169108669108669,13
All,Above 50,228,walk,2.4742664742664746,11
All,Above 50,216,walk,3.933982683982684,11
All,Above 50,294,walk,1.8790468790468793,6
All,Above 50,135,walk,5.1818181818181825,10
All,Above 50,127,walk,3.9624739295791933,13
All,Above 50,76,walk,4.813231294848943,17
All,Above 50,293,walk,5.41791684622567,17
All,Above 50,19,walk,2.9730392156862746,7
All,Above 50,268,walk,6.603174603174603,6
All,Above 50,281,walk,4.310185185185186,5
All,Above 50,312,walk,6.205747955747957,16
All,Above 50,262,walk,3.9930555555555554,8
All,Above 50,298,walk,3.025793650793651,11
All,Above 50,140,walk,2.8295003471474063,14
All,Above 50,14,walk,2.6150793650793656,8
All,Above 50,122,walk,2.7954545454545454,10
All,Above 50,18,walk,4.517331433998101,9
All,Above 50,382,walk,3.5665292632204393,16
All,Above 50,387,walk,4.4753086419753085,9
All,Above 50,224,walk,3.7596341280551804,13
All,Above 50,78,walk,3.178904428904429,11
All,Above 50,45,walk,5.461111111111111,9
All,Above 50,213,walk,3.544973544973545,9
All,Above 50,133,walk,5.492724867724868,12
All,Above 50,112,walk,3.223039215686275,6
All,Above 50,167,walk,4.761169386169386,5
All,Above 50,181,walk,4.062707989178578,12
All,Above 50,244,walk,4.643790849673203,10
All,Above 50,29,walk,3.1205738705738706,13
All,Above 50,267,walk,4.296873496873498,12
All,Above 50,192,walk,3.1383547008547006,8
All,Above 50,359,walk,5.6632256632256635,13
All,Above 50,99,walk,5.056810836222602,10
All,Above 50,59,walk,3.728745791245791,10
All,Above 50,91,walk,3.9991258741258746,13
All,Above 50,177,walk,3.675595238095238,8
All,Above 50,116,walk,4.704899267399267,13
All,Above 50,373,walk,4.859126984126984,10
All,Above 50,379,walk,5.375,10
All,Above 50,24,walk,3.604463437796771,9
All,Above 50,26,walk,6.375788427259016,13
All,Above 50,13,walk,5.646723646723648,10
All,Above 50,165,walk,5.763888888888889,8
All,Above 50,248,walk,4.715099715099716,14
All,Above 50,335,walk,5.925925925925926,10
All,Above 50,2,walk,5.761169386169387,12
All,Above 50,386,walk,6.212632275132276,14
All,Above 50,246,walk,4.272463647463648,13
All,Above 50,208,walk,1.8811965811965812,6
All,Above 50,334,walk,6.816696375519905,9
All,Above 50,23,walk,4.120609782374489,17
All,Above 50,85,walk,5.469276094276094,9
All,Above 50,328,walk,6.551219477690066,14
All,Above 50,132,walk,5.660774410774411,9
All,Above 50,41,walk,2.9696969696969697,6
All,Above 50,150,walk,4.094966761633429,9
All,Above 50,128,walk,1.9300699300699302,11
All,Above 50,236,walk,3.3333333333333335,4
All,Above 50,321,walk,6.200363362128067,13
All,Above 50,31,walk,3.9090354090354094,13
All,Above 50,179,walk,3.1646825396825395,12
All,Above 50,282,walk,2.7222222222222223,6
All,Above 50,350,walk,5.7857142857142865,14
All,Above 50,51,walk,4.088804713804714,8
All,Above 50,276,walk,5.087301587301587,12
All,Above 50,346,walk,5.228354978354978,11
All,Above 50,270,walk,3.966666666666667,10
All,Above 50,146,walk,3.373015873015873,6
All,Above 50,12,walk,4.565776815776816,12
All,Above 50,264,walk,6.053113553113553,8
All,Above 50,230,walk,6.013227513227513,7
All,Above 50,361,walk,6.263888888888889,10
All,Above 50,320,walk,5.652243725773138,7
All,Above 50,162,walk,4.126984126984127,7
All,Above 50,229,walk,3.643162393162393,8
All,Above 50,311,walk,4.519265919265919,15
All,Above 50,160,walk,3.812637362637363,10
All,Above 50,364,walk,6.393856687974335,14
All,Above 50,219,walk,2.488052071385405,12
All,Above 50,56,walk,3.6627492877492873,10
All,Above 50,15,walk,3.9089868011436644,9
All,Above 50,388,walk,5.959595959595959,8
All,Above 50,9,walk,6.041998125331459,11
All,Above 50,354,walk,6.072615655948989,13
All,Above 50,3,walk,4.433436933436934,9
All,Above 50,203,walk,2.9643658810325477,11
All,Above 50,126,walk,5.55944055944056,11
All,Above 50,10,walk,4.280195113528447,9
All,Above 50,124,walk,4.717284349637291,8
All,Above 50,101,walk,4.407925407925409,10
All,Above 50,279,walk,4.967869167869168,11
All,Above 50,79,walk,2.4723424723424725,7
All,Above 50,47,walk,2.920233361409832,12
All,Above 50,368,walk,7.571428571428571,5
All,Above 50,163,walk,5.19047619047619,7
All,Above 50,8,walk,3.0257936507936507,11
All,Above 50,58,walk,4.577482702482703,12
All,Above 50,385,walk,7.107473544973545,8
All,Above 50,11,walk,4.25332383665717,13
All,Above 50,369,walk,7.67857142857143,14
All,Above 50,330,walk,6.303030303030303,12
All,Above 50,65,walk,4.87891737891738,12
All,Above 50,130,walk,3.634513634513635,7
All,Above 50,182,walk,4.448761115427782,11
All,Above 50,180,walk,6.794733044733045,11
All,Above 50,231,walk,4.593434343434343,16
All,Above 50,289,walk,4.685846560846562,7
All,Above 50,42,walk,4.577521244187912,7
All,Above 50,178,walk,3.7583943833943834,13
All,Above 50,57,walk,4.713804713804714,9
All,Above 50,154,walk,5.0,10
All,Above 50,106,walk,3.9372895622895627,6
All,Above 50,194,walk,4.722222222222222,10
All,Above 50,223,walk,2.6840844340844345,15
All,Above 50,88,walk,5.581529581529582,12
All,Above 50,102,walk,3.9671855921855923,8
All,Above 50,397,walk,6.476010101010101,10
All,Above 50,157,walk,4.797883597883598,12
All,Above 50,189,walk,5.595839345839346,11
All,Above 50,93,walk,4.051742919389979,8
All,Above 50,277,walk,1.9797979797979797,14
All,Above 50,148,walk,5.7594797178130515,7
All,Above 50,365,walk,6.255857898715042,15
All,Above 50,240,walk,4.335941835941836,7
All,Above 50,271,walk,4.316239316239317,15
All,Above 50,186,walk,5.255300255300255,11
All,Above 50,166,walk,6.903540903540903,14
All,Above 50,251,walk,3.2222222222222228,13
All,Above 50,62,walk,3.9174876293297345,19
All,Above 50,191,walk,4.484840232389253,8
All,Above 50,49,walk,1.697530864197531,9
All,Above 50,258,walk,3.9935064935064934,7
All,Above 50,366,walk,5.416666666666667,8
All,Above 50,287,walk,2.063589188589189,11
All,Above 50,283,walk,4.228395061728396,9
All,Above 50,255,walk,4.757215007215008,10
All,Above 50,158,walk,5.388888888888889,10
All,Above 50,28,walk,2.2130718954248363,13
All,Above 50,292,walk,4.1840998507665175,9
All,Above 50,209,walk,4.538728632478633,13
All,Above 50,374,walk,4.031403781403781,14
All,Above 50,185,walk,1.9859416182945593,13
All,Above 50,339,walk,8.273208273208274,9
All,Above 50,39,walk,4.539866451631158,12
All,Above 50,318,walk,3.6816979316979315,9
All,Above 50,302,walk,3.6065656565656568,10
All,Above 50,75,walk,3.6225348725348727,9
All,Above 50,331,walk,5.28042328042328,10
All,Above 50,273,walk,5.729377104377105,9
All,Above 50,242,walk,4.988733488733489,10
All,Above 50,152,walk,4.047619047619048,5
All,Above 50,319,walk,3.0585618085618087,11
All,Above 50,149,walk,3.4329885800474034,7
All,Above 50,396,walk,5.074404761904762,12
All,Above 50,123,walk,2.6926406926406927,9
All,Above 50,5,walk,6.534792368125701,11
All,Above 50,389,walk,4.150252525252526,12
All,Above 50,295,walk,7.569758672699849,12
All,Above 50,348,walk,6.731481481481483,12
All,Above 50,257,walk,4.6230158730158735,17
All,Above 50,306,walk,3.6352346999405825,10
All,Above 50,291,walk,5.277777777777778,11
All,Above 50,349,walk,6.9670153738781195,13
All,Above 50,43,walk,5.198412698412699,7
All,Above 50,390,walk,6.0481212687095045,11
All,Above 50,400,walk,5.916860916860917,9
All,Above 50,44,walk,5.076307951307951,12
All,Above 50,222,walk,4.477631709249357,15
All,Above 50,280,walk,3.7494658119658126,13
All,Above 50,221,walk,7.095238095238096,15
All,Above 50,143,walk,7.05357142857143,7
All,Above 50,6,walk,4.090909090909091,11
All,Above 50,290,walk,7.162069412069411,12
All,Above 50,121,walk,3.3877696377696376,14
All,Above 50,323,walk,4.871693121693122,7
All,Above 50,198,walk,3.545651878985213,11
All,Above 50,357,walk,6.461809795143129,7
All,Above 50,284,walk,5.803899033065701,9
All,Above 50,70,walk,4.356481481481482,15
All,Above 50,347,walk,5.162401868284222,14
All,Above 50,173,walk,4.532828282828283,11
All,Above 50,308,walk,2.0912698412698414,10
All,Above 50,360,walk,7.307962462374227,10
All,Above 50,138,walk,3.085470085470085,5
All,Above 50,195,walk,6.128649128649129,11
All,Above 50,50,walk,3.3333333333333335,4
All,Above 50,73,walk,3.7885802469135808,10
All,Above 50,183,walk,6.442577030812326,7
All,Above 50,107,walk,3.8462962962962965,12
All,Above 50,141,walk,4.714285714285714,9
All,Above 50,74,walk,2.115967365967366,10
All,Above 50,204,walk,3.747224997224997,11
All,Above 50,72,walk,5.237637362637363,10
All,Above 50,256,walk,3.6491582491582486,9
All,Above 50,383,walk,7.893840364428601,11
All,Above 50,212,walk,3.0123456790123457,9
All,Above 50,111,walk,1.8055555555555556,12
All,Above 50,187,walk,4.805250305250305,7
All,Above 50,384,walk,5.884038800705467,9
All,Above 50,337,walk,7.151552151552152,12
All,Above 50,35,walk,6.547619047619048,4
All,Above 50,218,walk,2.0176767676767677,11
All,Above 50,322,walk,6.126984126984127,12
All,Above 50,316,walk,4.040072672425613,10
