country,gender_age_group,Image,Question,Score,Num_comparisons
All,male x 30-39,12,safe,5.333333333333334,5
All,male x 30-39,299,safe,3.5000000000000004,4
All,male x 30-39,119,safe,5.416666666666667,4
All,male x 30-39,303,safe,6.351851851851852,5
All,male x 30-39,126,safe,5.972222222222222,4
All,male x 30-39,154,safe,5.416666666666667,8
All,male x 30-39,304,safe,5.833333333333334,4
All,male x 30-39,257,safe,3.111111111111111,5
All,male x 30-39,335,safe,5.277777777777778,4
All,male x 30-39,82,safe,3.6111111111111116,4
All,male x 30-39,263,safe,4.166666666666667,4
All,male x 30-39,267,safe,4.666666666666667,5
All,male x 30-39,127,safe,1.7777777777777781,4
All,male x 30-39,386,safe,5.416666666666667,8
All,male x 30-39,155,safe,5.333333333333334,5
All,male x 30-39,349,safe,5.0,4
All,male x 30-39,297,safe,2.2222222222222228,4
All,male x 30-39,252,safe,5.277777777777778,4
All,male x 30-39,131,safe,4.666666666666667,5
All,male x 30-39,208,safe,2.5,4
All,male x 30-39,311,safe,5.833333333333334,4
All,male x 30-39,24,safe,4.083333333333334,6
All,male x 30-39,80,safe,4.0,5
All,male x 30-39,145,safe,0.8333333333333334,4
All,male x 30-39,368,safe,6.666666666666667,4
All,male x 30-39,237,safe,5.0,4
All,male x 30-39,186,safe,5.555555555555555,4
All,male x 30-39,67,safe,5.333333333333334,5
All,male x 30-39,275,safe,6.222222222222222,5
All,male x 30-39,284,safe,5.0,4
All,male x 30-39,75,safe,7.916666666666667,6
All,male x 30-39,369,safe,5.071428571428571,5
All,male x 30-39,141,safe,6.666666666666667,4
All,male x 30-39,206,safe,6.0,5
All,male x 30-39,15,safe,3.1666666666666665,6
All,male x 30-39,361,safe,6.333333333333333,5
All,male x 30-39,134,safe,7.333333333333334,5
All,male x 30-39,193,safe,5.0,4
All,male x 30-39,355,lively,5.972222222222222,6
All,male x 30-39,69,lively,4.722222222222222,4
All,male x 30-39,138,lively,5.277777777777778,4
All,male x 30-39,89,lively,4.312169312169312,9
All,male x 30-39,77,lively,4.583333333333334,4
All,male x 30-39,339,lively,9.166666666666668,4
All,male x 30-39,11,lively,7.111111111111112,4
All,male x 30-39,173,lively,3.611111111111111,6
All,male x 30-39,354,lively,6.805555555555555,4
All,male x 30-39,231,lively,6.7407407407407405,5
All,male x 30-39,144,lively,2.7777777777777777,5
All,male x 30-39,90,lively,3.7962962962962963,4
All,male x 30-39,362,lively,6.388888888888888,4
All,male x 30-39,72,lively,2.751322751322751,7
All,male x 30-39,83,lively,3.2500000000000004,5
All,male x 30-39,301,lively,2.407407407407408,4
All,male x 30-39,258,lively,6.611111111111112,6
All,male x 30-39,79,lively,2.361111111111111,4
All,male x 30-39,372,lively,6.972222222222223,4
All,male x 30-39,329,lively,4.62962962962963,4
All,male x 30-39,42,lively,4.166666666666667,4
All,male x 30-39,198,lively,5.277777777777779,6
All,male x 30-39,191,lively,5.277777777777778,4
All,male x 30-39,290,lively,5.222222222222222,5
All,male x 30-39,2,lively,5.416666666666667,4
All,male x 30-39,50,lively,6.944444444444444,4
All,male x 30-39,39,lively,5.0,4
All,male x 30-39,391,lively,4.666666666666667,5
All,male x 30-39,388,lively,5.833333333333334,4
All,male x 30-39,152,lively,4.497354497354498,6
All,male x 30-39,94,lively,3.5000000000000004,4
All,male x 30-39,380,lively,3.62962962962963,5
All,male x 30-39,148,lively,6.203703703703704,4
All,male x 30-39,215,lively,4.277777777777778,5
All,male x 30-39,365,lively,5.555555555555555,4
All,male x 30-39,188,lively,1.5740740740740744,4
All,male x 30-39,298,lively,3.111111111111111,5
All,male x 30-39,377,lively,5.0,4
All,male x 30-39,376,lively,3.5833333333333335,4
All,male x 30-39,347,lively,6.416666666666667,5
All,male x 30-39,161,lively,4.777777777777778,5
All,male x 30-39,394,lively,5.416666666666667,4
All,male x 30-39,130,lively,3.6111111111111116,4
All,male x 30-39,156,lively,6.666666666666667,4
All,male x 30-39,84,lively,6.0,5
All,male x 30-39,97,lively,8.333333333333334,4
All,male x 30-39,342,lively,6.25,4
All,male x 30-39,61,lively,3.8095238095238093,4
All,male x 30-39,128,lively,2.5,4
All,male x 30-39,210,lively,5.833333333333334,4
All,male x 30-39,60,lively,2.8888888888888893,5
All,male x 30-39,278,lively,3.740740740740741,5
All,male x 30-39,195,lively,1.6666666666666667,4
All,male x 30-39,179,lively,2.8571428571428577,7
All,male x 30-39,175,lively,2.666666666666667,5
All,male x 30-39,295,lively,2.916666666666667,6
All,male x 30-39,13,lively,2.2023809523809526,4
All,male x 30-39,336,lively,5.9259259259259265,6
All,male x 30-39,269,lively,7.037037037037037,4
All,male x 30-39,293,lively,6.888888888888888,5
All,male x 30-39,108,lively,8.333333333333334,4
All,male x 30-39,70,lively,5.861111111111112,6
All,male x 30-39,257,lively,2.5,4
All,male x 30-39,370,lively,5.0,4
All,male x 30-39,267,lively,5.833333333333334,4
All,male x 30-39,305,lively,5.0,4
All,male x 30-39,297,lively,5.694444444444445,4
All,male x 30-39,264,lively,6.296296296296297,4
All,male x 30-39,252,lively,3.611111111111111,4
All,male x 30-39,358,lively,6.5,5
All,male x 30-39,88,lively,5.703703703703703,5
All,male x 30-39,363,lively,4.722222222222222,6
All,male x 30-39,367,lively,6.25,4
All,male x 30-39,20,lively,1.3194444444444446,5
All,male x 30-39,368,lively,6.25,4
All,male x 30-39,95,lively,8.36111111111111,4
All,male x 30-39,30,lively,5.26984126984127,5
All,male x 30-39,67,lively,6.0,4
All,male x 30-39,58,lively,3.055555555555556,4
All,male x 30-39,168,lively,1.6666666666666667,4
All,male x 30-39,118,lively,2.2222222222222228,4
All,male x 30-39,207,lively,6.555555555555556,5
All,male x 30-39,352,lively,5.833333333333334,4
All,male x 30-39,323,lively,6.805555555555555,4
All,male x 30-39,389,lively,2.8333333333333335,5
All,male x 30-39,57,lively,4.166666666666667,4
All,male x 30-39,314,lively,4.222222222222223,5
All,male x 30-39,361,lively,8.277777777777779,5
All,male x 30-39,357,boring,2.6388888888888893,4
All,male x 30-39,256,boring,4.722222222222222,4
All,male x 30-39,339,boring,5.138888888888888,4
All,male x 30-39,8,boring,4.0,5
All,male x 30-39,348,boring,7.481481481481482,6
All,male x 30-39,173,boring,3.7777777777777777,4
All,male x 30-39,109,boring,6.388888888888889,4
All,male x 30-39,16,boring,3.8888888888888884,4
All,male x 30-39,59,boring,5.583333333333333,7
All,male x 30-39,231,boring,3.666666666666667,5
All,male x 30-39,90,boring,6.018518518518518,6
All,male x 30-39,72,boring,6.62962962962963,5
All,male x 30-39,270,boring,3.611111111111111,6
All,male x 30-39,32,boring,3.7592592592592595,6
All,male x 30-39,258,boring,1.9833333333333334,8
All,male x 30-39,79,boring,3.611111111111111,4
All,male x 30-39,341,boring,2.2222222222222228,4
All,male x 30-39,14,boring,8.333333333333334,4
All,male x 30-39,42,boring,6.277777777777778,4
All,male x 30-39,157,boring,5.277777777777779,4
All,male x 30-39,185,boring,1.6666666666666667,4
All,male x 30-39,261,boring,3.8888888888888884,6
All,male x 30-39,382,boring,3.666666666666667,5
All,male x 30-39,2,boring,3.9814814814814814,4
All,male x 30-39,50,boring,7.666666666666666,6
All,male x 30-39,183,boring,4.444444444444445,6
All,male x 30-39,39,boring,5.0,4
All,male x 30-39,153,boring,7.5,4
All,male x 30-39,388,boring,2.5,4
All,male x 30-39,148,boring,4.166666666666667,4
All,male x 30-39,215,boring,4.861111111111112,4
All,male x 30-39,62,boring,5.833333333333334,4
All,male x 30-39,31,boring,4.38888888888889,5
All,male x 30-39,35,boring,4.388888888888889,5
All,male x 30-39,376,boring,3.6111111111111116,4
All,male x 30-39,347,boring,2.166666666666667,5
All,male x 30-39,130,boring,3.7433862433862437,7
All,male x 30-39,84,boring,4.166666666666667,6
All,male x 30-39,44,boring,0.4166666666666667,4
All,male x 30-39,189,boring,1.5555555555555556,6
All,male x 30-39,322,boring,5.0,4
All,male x 30-39,128,boring,8.88888888888889,4
All,male x 30-39,203,boring,5.666666666666667,5
All,male x 30-39,331,boring,4.0,4
All,male x 30-39,169,boring,6.0,5
All,male x 30-39,93,boring,5.333333333333334,5
All,male x 30-39,226,boring,6.25,4
All,male x 30-39,268,boring,3.8888888888888893,4
All,male x 30-39,102,boring,6.481481481481483,6
All,male x 30-39,92,boring,5.0,4
All,male x 30-39,60,boring,4.666666666666667,5
All,male x 30-39,194,boring,5.083333333333333,6
All,male x 30-39,65,boring,7.777777777777777,4
All,male x 30-39,214,boring,5.833333333333334,4
All,male x 30-39,175,boring,6.666666666666667,5
All,male x 30-39,227,boring,4.166666666666667,4
All,male x 30-39,336,boring,4.444444444444445,4
All,male x 30-39,91,boring,6.111111111111112,4
All,male x 30-39,250,boring,4.351851851851852,4
All,male x 30-39,224,boring,5.416666666666667,4
All,male x 30-39,12,boring,2.6388888888888893,4
All,male x 30-39,289,boring,4.000000000000001,5
All,male x 30-39,299,boring,2.916666666666667,4
All,male x 30-39,234,boring,3.1296296296296298,4
All,male x 30-39,303,boring,3.3333333333333335,4
All,male x 30-39,392,boring,1.722222222222222,5
All,male x 30-39,108,boring,6.805555555555555,4
All,male x 30-39,286,boring,9.444444444444445,5
All,male x 30-39,154,boring,3.8888888888888884,6
All,male x 30-39,304,boring,1.5740740740740744,5
All,male x 30-39,70,boring,5.0,7
All,male x 30-39,335,boring,6.666666666666667,4
All,male x 30-39,82,boring,4.981481481481482,5
All,male x 30-39,294,boring,10.0,4
All,male x 30-39,280,boring,5.083333333333334,5
All,male x 30-39,208,boring,4.666666666666667,5
All,male x 30-39,201,boring,4.027777777777778,4
All,male x 30-39,46,boring,4.166666666666667,4
All,male x 30-39,326,boring,2.2222222222222228,4
All,male x 30-39,312,boring,3.3333333333333335,5
All,male x 30-39,170,boring,8.055555555555555,4
All,male x 30-39,123,boring,6.351851851851852,5
All,male x 30-39,95,boring,3.3333333333333335,4
All,male x 30-39,58,boring,4.4444444444444455,4
All,male x 30-39,110,boring,8.703703703703704,4
All,male x 30-39,118,boring,7.638888888888888,4
All,male x 30-39,274,boring,4.75,5
All,male x 30-39,200,boring,6.035714285714286,4
All,male x 30-39,323,boring,5.416666666666667,4
All,male x 30-39,218,boring,2.2222222222222228,4
All,male x 30-39,314,boring,7.5,4
All,male x 30-39,292,boring,6.388888888888888,4
All,male x 30-39,236,wealthy,3.3333333333333335,4
All,male x 30-39,256,wealthy,3.7962962962962963,4
All,male x 30-39,383,wealthy,7.5396825396825395,7
All,male x 30-39,8,wealthy,5.0,6
All,male x 30-39,246,wealthy,5.0,4
All,male x 30-39,54,wealthy,2.0833333333333335,4
All,male x 30-39,354,wealthy,5.0,4
All,male x 30-39,313,wealthy,1.1666666666666667,5
All,male x 30-39,59,wealthy,6.333333333333333,5
All,male x 30-39,364,wealthy,5.222222222222222,5
All,male x 30-39,142,wealthy,5.26984126984127,5
All,male x 30-39,231,wealthy,6.444444444444444,4
All,male x 30-39,270,wealthy,7.5,5
All,male x 30-39,83,wealthy,4.920634920634921,6
All,male x 30-39,258,wealthy,5.555555555555556,4
All,male x 30-39,79,wealthy,5.0,5
All,male x 30-39,372,wealthy,5.048611111111112,8
All,male x 30-39,328,wealthy,8.133333333333333,6
All,male x 30-39,14,wealthy,6.425925925925926,4
All,male x 30-39,167,wealthy,1.6666666666666667,4
All,male x 30-39,249,wealthy,5.496031746031746,6
All,male x 30-39,116,wealthy,7.5,4
All,male x 30-39,261,wealthy,1.6666666666666667,4
All,male x 30-39,230,wealthy,7.5,4
All,male x 30-39,316,wealthy,3.75,4
All,male x 30-39,2,wealthy,4.444444444444445,6
All,male x 30-39,139,wealthy,4.345238095238096,4
All,male x 30-39,172,wealthy,3.3333333333333335,4
All,male x 30-39,211,wealthy,4.126984126984127,7
All,male x 30-39,388,wealthy,7.5,4
All,male x 30-39,112,wealthy,4.940476190476191,7
All,male x 30-39,381,wealthy,7.440476190476191,4
All,male x 30-39,137,wealthy,3.849206349206349,7
All,male x 30-39,34,wealthy,0.8333333333333334,4
All,male x 30-39,161,wealthy,2.5,4
All,male x 30-39,130,wealthy,2.916666666666667,4
All,male x 30-39,84,wealthy,3.833333333333333,5
All,male x 30-39,73,wealthy,1.9444444444444446,4
All,male x 30-39,22,wealthy,3.3333333333333335,4
All,male x 30-39,342,wealthy,6.111111111111111,4
All,male x 30-39,400,wealthy,3.0555555555555554,6
All,male x 30-39,169,wealthy,5.138888888888889,4
All,male x 30-39,53,wealthy,3.75,4
All,male x 30-39,220,wealthy,5.833333333333334,4
All,male x 30-39,226,wealthy,5.0,4
All,male x 30-39,48,wealthy,2.2619047619047623,7
All,male x 30-39,92,wealthy,1.6666666666666667,4
All,male x 30-39,56,wealthy,1.6666666666666667,6
All,male x 30-39,65,wealthy,2.111111111111111,5
All,male x 30-39,175,wealthy,4.305555555555556,6
All,male x 30-39,336,wealthy,5.277777777777778,4
All,male x 30-39,269,wealthy,8.148148148148149,4
All,male x 30-39,299,wealthy,6.833333333333333,5
All,male x 30-39,119,wealthy,5.833333333333334,4
All,male x 30-39,234,wealthy,1.3888888888888893,4
All,male x 30-39,303,wealthy,5.555555555555555,5
All,male x 30-39,228,wealthy,3.3333333333333335,4
All,male x 30-39,126,wealthy,4.166666666666667,4
All,male x 30-39,108,wealthy,2.2500000000000004,4
All,male x 30-39,181,wealthy,6.166666666666667,5
All,male x 30-39,257,wealthy,6.142857142857142,5
All,male x 30-39,335,wealthy,6.666666666666667,4
All,male x 30-39,379,wealthy,3.512962962962963,8
All,male x 30-39,36,wealthy,2.291666666666667,4
All,male x 30-39,241,wealthy,7.083333333333334,4
All,male x 30-39,247,wealthy,7.166666666666667,5
All,male x 30-39,309,wealthy,5.222222222222222,5
All,male x 30-39,131,wealthy,8.0,5
All,male x 30-39,208,wealthy,3.3333333333333335,4
All,male x 30-39,371,wealthy,3.3333333333333335,6
All,male x 30-39,147,wealthy,3.3333333333333335,5
All,male x 30-39,145,wealthy,3.2777777777777777,5
All,male x 30-39,170,wealthy,5.416666666666667,4
All,male x 30-39,165,wealthy,6.583333333333334,4
All,male x 30-39,186,wealthy,5.0,4
All,male x 30-39,40,wealthy,5.666666666666667,5
All,male x 30-39,67,wealthy,5.0,4
All,male x 30-39,110,wealthy,3.3333333333333335,4
All,male x 30-39,255,wealthy,5.0,4
All,male x 30-39,107,wealthy,2.6388888888888893,4
All,male x 30-39,207,wealthy,4.166666666666667,6
All,male x 30-39,284,wealthy,2.0,5
All,male x 30-39,5,wealthy,6.25,4
All,male x 30-39,41,wealthy,1.8055555555555558,4
All,male x 30-39,323,wealthy,4.194444444444445,5
All,male x 30-39,369,wealthy,4.166666666666667,4
All,male x 30-39,138,depressing,8.333333333333334,4
All,male x 30-39,256,depressing,5.138888888888889,6
All,male x 30-39,125,depressing,1.875,5
All,male x 30-39,243,depressing,2.2500000000000004,5
All,male x 30-39,11,depressing,3.2380952380952386,5
All,male x 30-39,199,depressing,3.7592592592592595,9
All,male x 30-39,354,depressing,3.75,4
All,male x 30-39,231,depressing,6.351851851851852,4
All,male x 30-39,362,depressing,1.25,4
All,male x 30-39,270,depressing,5.595238095238095,7
All,male x 30-39,21,depressing,6.666666666666667,6
All,male x 30-39,83,depressing,5.555555555555556,4
All,male x 30-39,301,depressing,5.0,6
All,male x 30-39,258,depressing,4.126984126984127,7
All,male x 30-39,79,depressing,4.666666666666667,5
All,male x 30-39,209,depressing,5.309523809523809,5
All,male x 30-39,328,depressing,1.1111111111111114,5
All,male x 30-39,14,depressing,3.9814814814814814,6
All,male x 30-39,287,depressing,5.833333333333334,4
All,male x 30-39,167,depressing,7.083333333333334,4
All,male x 30-39,285,depressing,7.5,4
All,male x 30-39,249,depressing,4.074074074074074,5
All,male x 30-39,198,depressing,7.777777777777777,6
All,male x 30-39,191,depressing,2.592592592592593,4
All,male x 30-39,261,depressing,4.277777777777778,5
All,male x 30-39,197,depressing,5.555555555555555,4
All,male x 30-39,2,depressing,3.611111111111111,4
All,male x 30-39,81,depressing,2.777777777777778,6
All,male x 30-39,320,depressing,3.8425925925925926,8
All,male x 30-39,39,depressing,6.222222222222222,5
All,male x 30-39,213,depressing,4.166666666666667,4
All,male x 30-39,153,depressing,4.012345679012346,4
All,male x 30-39,240,depressing,4.4444444444444455,4
All,male x 30-39,28,depressing,5.277777777777778,4
All,male x 30-39,190,depressing,5.555555555555555,4
All,male x 30-39,381,depressing,5.0,4
All,male x 30-39,215,depressing,3.9444444444444455,5
All,male x 30-39,62,depressing,5.625,6
All,male x 30-39,298,depressing,4.666666666666667,5
All,male x 30-39,177,depressing,2.4444444444444446,5
All,male x 30-39,216,depressing,8.083333333333334,4
All,male x 30-39,356,depressing,2.666666666666667,5
All,male x 30-39,396,depressing,4.4444444444444455,4
All,male x 30-39,130,depressing,7.301587301587302,4
All,male x 30-39,156,depressing,6.416666666666667,4
All,male x 30-39,253,depressing,1.25,4
All,male x 30-39,251,depressing,5.555555555555555,4
All,male x 30-39,22,depressing,9.000000000000002,4
All,male x 30-39,61,depressing,3.833333333333333,4
All,male x 30-39,149,depressing,4.583333333333334,4
All,male x 30-39,219,depressing,8.0,4
All,male x 30-39,331,depressing,5.0476190476190474,7
All,male x 30-39,53,depressing,8.222222222222223,5
All,male x 30-39,283,depressing,2.5,4
All,male x 30-39,351,depressing,3.0687830687830693,5
All,male x 30-39,268,depressing,5.333333333333334,5
All,male x 30-39,102,depressing,6.527777777777779,6
All,male x 30-39,272,depressing,1.527777777777778,4
All,male x 30-39,194,depressing,3.3333333333333335,4
All,male x 30-39,96,depressing,6.481481481481482,6
All,male x 30-39,179,depressing,6.388888888888888,4
All,male x 30-39,227,depressing,1.6666666666666667,4
All,male x 30-39,146,depressing,3.3333333333333335,4
All,male x 30-39,13,depressing,8.055555555555555,5
All,male x 30-39,336,depressing,2.916666666666667,4
All,male x 30-39,7,depressing,3.3333333333333335,4
All,male x 30-39,269,depressing,0.8333333333333334,4
All,male x 30-39,242,depressing,1.6666666666666667,4
All,male x 30-39,91,depressing,4.166666666666667,4
All,male x 30-39,296,depressing,4.000000000000001,5
