country,gender_age_group_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,female x Above 50 x middle,16,beautiful,1.1111111111111114,6
All,female x Above 50 x middle,96,beautiful,4.444444444444445,6
All,female x Above 50 x middle,314,beautiful,3.3333333333333335,4
All,female x Above 50 x middle,364,beautiful,3.3333333333333335,4
All,female x Above 50 x middle,94,beautiful,4.166666666666667,4
All,female x Above 50 x middle,275,beautiful,4.583333333333334,4
All,female x Above 50 x middle,399,beautiful,5.8619047619047615,7
All,female x Above 50 x middle,264,beautiful,5.833333333333334,4
All,female x Above 50 x middle,164,beautiful,5.166666666666667,6
All,female x Above 50 x middle,195,beautiful,4.722222222222222,4
All,female x Above 50 x middle,3,beautiful,3.444444444444444,5
All,female x Above 50 x middle,359,beautiful,2.5,4
All,female x Above 50 x middle,361,beautiful,2.4404761904761907,7
All,female x Above 50 x middle,33,beautiful,2.5,4
All,female x Above 50 x middle,47,beautiful,5.0,4
All,female x Above 50 x middle,48,beautiful,5.833333333333334,4
All,female x Above 50 x middle,342,beautiful,5.833333333333334,4
All,female x Above 50 x middle,387,beautiful,7.333333333333334,5
All,female x Above 50 x middle,356,beautiful,5.500000000000001,5
All,female x Above 50 x middle,12,beautiful,2.5,4
All,female x Above 50 x middle,45,beautiful,5.833333333333334,4
All,female x Above 50 x middle,280,beautiful,4.166666666666667,5
All,female x Above 50 x middle,165,beautiful,7.916666666666667,4
All,female x Above 50 x middle,285,beautiful,3.7777777777777777,4
All,female x Above 50 x middle,351,beautiful,8.333333333333334,4
All,female x Above 50 x middle,396,beautiful,4.166666666666667,5
All,female x Above 50 x middle,207,beautiful,2.3280423280423284,7
All,female x Above 50 x middle,378,beautiful,6.111111111111112,6
All,female x Above 50 x middle,384,beautiful,6.587301587301588,7
All,female x Above 50 x middle,360,beautiful,3.3333333333333335,4
All,female x Above 50 x middle,216,beautiful,2.777777777777778,4
All,female x Above 50 x middle,234,beautiful,4.801587301587301,4
All,female x Above 50 x middle,142,beautiful,0.0,4
All,female x Above 50 x middle,84,beautiful,5.555555555555556,4
All,female x Above 50 x middle,299,beautiful,1.851851851851852,4
All,female x Above 50 x middle,150,beautiful,5.0,4
All,female x Above 50 x middle,347,beautiful,3.3333333333333335,4
All,female x Above 50 x middle,199,beautiful,5.777777777777779,5
All,female x Above 50 x middle,266,live nearby,5.416666666666667,4
All,female x Above 50 x middle,148,live nearby,4.000000000000001,5
All,female x Above 50 x middle,144,live nearby,5.185185185185185,4
All,female x Above 50 x middle,166,live nearby,9.166666666666668,4
All,female x Above 50 x middle,104,live nearby,2.0833333333333335,4
All,female x Above 50 x middle,62,live nearby,3.8888888888888893,4
All,female x Above 50 x middle,370,live nearby,5.314814814814816,5
All,female x Above 50 x middle,170,live nearby,1.2962962962962965,4
All,female x Above 50 x middle,158,live nearby,5.790123456790123,9
All,female x Above 50 x middle,112,live nearby,3.3333333333333335,4
All,female x Above 50 x middle,39,live nearby,3.3333333333333335,4
All,female x Above 50 x middle,96,live nearby,6.666666666666667,4
All,female x Above 50 x middle,314,live nearby,6.388888888888888,5
All,female x Above 50 x middle,115,live nearby,7.222222222222222,4
All,female x Above 50 x middle,71,live nearby,2.166666666666667,5
All,female x Above 50 x middle,154,live nearby,3.666666666666667,5
All,female x Above 50 x middle,315,live nearby,4.166666666666667,4
All,female x Above 50 x middle,400,live nearby,1.6666666666666667,6
All,female x Above 50 x middle,227,live nearby,5.444444444444445,4
All,female x Above 50 x middle,94,live nearby,1.6666666666666667,4
All,female x Above 50 x middle,233,live nearby,5.055555555555555,4
All,female x Above 50 x middle,119,live nearby,6.666666666666667,4
All,female x Above 50 x middle,297,live nearby,4.166666666666667,4
All,female x Above 50 x middle,264,live nearby,2.5,4
All,female x Above 50 x middle,164,live nearby,3.2222222222222223,5
All,female x Above 50 x middle,40,live nearby,6.071428571428571,6
All,female x Above 50 x middle,190,live nearby,3.055555555555556,4
All,female x Above 50 x middle,3,live nearby,1.9444444444444446,4
All,female x Above 50 x middle,355,live nearby,6.666666666666667,4
All,female x Above 50 x middle,363,live nearby,7.847222222222223,4
All,female x Above 50 x middle,159,live nearby,5.25,5
All,female x Above 50 x middle,383,live nearby,4.814814814814815,6
All,female x Above 50 x middle,342,live nearby,5.0,4
All,female x Above 50 x middle,346,live nearby,4.166666666666667,4
All,female x Above 50 x middle,25,live nearby,1.6666666666666667,4
All,female x Above 50 x middle,210,live nearby,3.555555555555556,5
All,female x Above 50 x middle,362,live nearby,2.916666666666667,4
All,female x Above 50 x middle,173,live nearby,5.092592592592593,4
All,female x Above 50 x middle,396,live nearby,6.962962962962962,6
All,female x Above 50 x middle,207,live nearby,2.0,5
All,female x Above 50 x middle,322,live nearby,4.722222222222222,4
All,female x Above 50 x middle,308,live nearby,3.849206349206349,7
All,female x Above 50 x middle,252,live nearby,7.962962962962963,4
All,female x Above 50 x middle,235,live nearby,5.333333333333333,5
All,female x Above 50 x middle,60,live nearby,4.407407407407408,9
All,female x Above 50 x middle,185,live nearby,2.0833333333333335,4
All,female x Above 50 x middle,374,live nearby,4.166666666666667,4
All,female x Above 50 x middle,65,live nearby,2.2222222222222228,7
All,female x Above 50 x middle,55,live nearby,4.722222222222222,4
All,female x Above 50 x middle,109,live nearby,3.3333333333333335,4
All,female x Above 50 x middle,199,live nearby,5.222222222222222,5
All,female x Above 50 x middle,352,live nearby,4.666666666666667,5
All,female x Above 50 x middle,77,cycle,5.833333333333334,4
All,female x Above 50 x middle,334,cycle,2.916666666666667,4
All,female x Above 50 x middle,93,cycle,5.555555555555555,6
All,female x Above 50 x middle,163,cycle,6.25,4
All,female x Above 50 x middle,386,cycle,7.777777777777777,4
All,female x Above 50 x middle,279,cycle,4.166666666666667,4
All,female x Above 50 x middle,76,cycle,2.314814814814815,4
All,female x Above 50 x middle,236,cycle,4.861111111111112,4
All,female x Above 50 x middle,5,cycle,4.583333333333334,5
All,female x Above 50 x middle,370,cycle,4.861111111111112,4
All,female x Above 50 x middle,167,cycle,5.0,4
All,female x Above 50 x middle,265,cycle,8.333333333333334,4
All,female x Above 50 x middle,203,cycle,4.166666666666667,4
All,female x Above 50 x middle,239,cycle,4.0,5
All,female x Above 50 x middle,232,cycle,7.083333333333334,4
All,female x Above 50 x middle,187,cycle,7.5,4
All,female x Above 50 x middle,293,cycle,2.777777777777778,5
All,female x Above 50 x middle,64,cycle,3.3333333333333335,4
All,female x Above 50 x middle,255,cycle,5.0,4
All,female x Above 50 x middle,320,cycle,4.166666666666667,4
All,female x Above 50 x middle,247,cycle,1.6944444444444444,5
All,female x Above 50 x middle,215,cycle,7.000000000000001,5
All,female x Above 50 x middle,52,cycle,4.444444444444445,6
All,female x Above 50 x middle,190,cycle,2.5,4
All,female x Above 50 x middle,80,cycle,2.7037037037037037,4
All,female x Above 50 x middle,338,cycle,5.0,6
All,female x Above 50 x middle,336,cycle,5.555555555555555,6
All,female x Above 50 x middle,110,cycle,4.444444444444445,6
All,female x Above 50 x middle,359,cycle,2.777777777777778,6
All,female x Above 50 x middle,33,cycle,3.7916666666666665,5
All,female x Above 50 x middle,99,cycle,2.666666666666667,5
All,female x Above 50 x middle,38,cycle,7.5,6
All,female x Above 50 x middle,375,cycle,4.916666666666667,5
All,female x Above 50 x middle,237,cycle,2.314814814814815,4
All,female x Above 50 x middle,296,cycle,2.277777777777778,4
All,female x Above 50 x middle,102,cycle,7.333333333333334,5
All,female x Above 50 x middle,192,cycle,6.25,5
All,female x Above 50 x middle,89,cycle,7.25925925925926,5
All,female x Above 50 x middle,196,cycle,3.055555555555556,4
All,female x Above 50 x middle,10,cycle,2.2222222222222228,4
All,female x Above 50 x middle,377,cycle,5.277777777777778,8
All,female x Above 50 x middle,73,cycle,3.6111111111111116,4
All,female x Above 50 x middle,182,cycle,3.6111111111111116,4
All,female x Above 50 x middle,122,cycle,2.8888888888888893,4
All,female x Above 50 x middle,34,cycle,4.166666666666667,4
All,female x Above 50 x middle,335,cycle,3.3333333333333335,4
All,female x Above 50 x middle,44,cycle,2.2222222222222228,6
All,female x Above 50 x middle,139,cycle,1.6666666666666667,4
All,female x Above 50 x middle,291,cycle,5.0,4
All,female x Above 50 x middle,235,cycle,6.666666666666667,4
All,female x Above 50 x middle,60,cycle,4.801587301587301,7
All,female x Above 50 x middle,37,cycle,2.5,5
All,female x Above 50 x middle,234,cycle,7.222222222222223,5
All,female x Above 50 x middle,111,cycle,5.944444444444445,5
All,female x Above 50 x middle,129,cycle,4.833333333333333,5
All,female x Above 50 x middle,120,cycle,5.555555555555555,6
All,female x Above 50 x middle,292,cycle,4.861111111111112,6
All,female x Above 50 x middle,92,cycle,5.833333333333334,4
All,female x Above 50 x middle,86,cycle,6.25,4
All,female x Above 50 x middle,268,cycle,5.833333333333334,4
All,female x Above 50 x middle,31,cycle,2.2500000000000004,4
All,female x Above 50 x middle,199,cycle,1.25,8
All,female x Above 50 x middle,100,cycle,9.074074074074074,5
All,female x Above 50 x middle,156,cycle,6.851851851851851,6
All,female x Above 50 x middle,43,cycle,7.000000000000001,6
All,female x Above 50 x middle,127,cycle,3.3333333333333335,4
All,female x Above 50 x middle,205,cycle,3.0555555555555554,6
All,female x Above 50 x middle,189,walk,5.833333333333334,4
All,female x Above 50 x middle,226,walk,5.0,5
All,female x Above 50 x middle,63,walk,2.5,4
All,female x Above 50 x middle,369,walk,6.833333333333333,5
All,female x Above 50 x middle,251,walk,1.6666666666666667,4
All,female x Above 50 x middle,386,walk,5.0,5
All,female x Above 50 x middle,214,walk,8.222222222222223,4
All,female x Above 50 x middle,5,walk,7.222222222222222,4
All,female x Above 50 x middle,158,walk,6.277777777777778,4
All,female x Above 50 x middle,96,walk,5.222222222222222,5
All,female x Above 50 x middle,354,walk,5.555555555555556,6
All,female x Above 50 x middle,345,walk,5.333333333333333,5
All,female x Above 50 x middle,232,walk,3.6111111111111116,4
All,female x Above 50 x middle,316,walk,5.166666666666667,4
All,female x Above 50 x middle,305,walk,4.444444444444445,6
All,female x Above 50 x middle,318,walk,3.3333333333333335,4
All,female x Above 50 x middle,32,walk,6.111111111111112,4
All,female x Above 50 x middle,341,walk,5.222222222222222,5
All,female x Above 50 x middle,264,walk,7.083333333333334,4
All,female x Above 50 x middle,298,walk,5.0,4
All,female x Above 50 x middle,359,walk,6.333333333333333,5
All,female x Above 50 x middle,344,walk,2.833333333333334,5
All,female x Above 50 x middle,8,walk,1.8888888888888888,5
All,female x Above 50 x middle,361,walk,4.555555555555556,4
All,female x Above 50 x middle,260,walk,2.916666666666667,4
All,female x Above 50 x middle,48,walk,5.0,4
All,female x Above 50 x middle,222,walk,5.166666666666667,4
All,female x Above 50 x middle,237,walk,4.666666666666667,4
All,female x Above 50 x middle,367,walk,8.333333333333334,4
All,female x Above 50 x middle,296,walk,2.361111111111111,4
All,female x Above 50 x middle,286,walk,5.333333333333334,5
All,female x Above 50 x middle,301,walk,2.2222222222222228,4
All,female x Above 50 x middle,192,walk,2.916666666666667,4
All,female x Above 50 x middle,326,walk,6.666666666666667,4
All,female x Above 50 x middle,89,walk,2.3333333333333335,5
All,female x Above 50 x middle,131,walk,6.388888888888888,4
All,female x Above 50 x middle,175,walk,4.166666666666667,4
All,female x Above 50 x middle,107,walk,5.0,5
All,female x Above 50 x middle,396,walk,3.3333333333333335,4
All,female x Above 50 x middle,307,walk,6.833333333333333,4
All,female x Above 50 x middle,207,walk,1.6666666666666667,4
All,female x Above 50 x middle,257,walk,5.0,5
All,female x Above 50 x middle,246,walk,5.555555555555555,4
All,female x Above 50 x middle,83,walk,7.222222222222222,4
All,female x Above 50 x middle,248,walk,4.444444444444445,4
All,female x Above 50 x middle,312,walk,5.277777777777779,6
All,female x Above 50 x middle,374,walk,3.3333333333333335,4
All,female x Above 50 x middle,118,walk,2.5,4
All,female x Above 50 x middle,92,walk,5.833333333333334,4
All,female x Above 50 x middle,230,walk,3.3333333333333335,4
All,female x Above 50 x middle,205,walk,2.6388888888888893,4
All,female x Above 50 x middle,63,green,1.4814814814814818,5
All,female x Above 50 x middle,191,green,4.722222222222222,4
All,female x Above 50 x middle,76,green,5.666666666666667,5
All,female x Above 50 x middle,200,green,5.0,6
All,female x Above 50 x middle,263,green,6.203703703703704,4
All,female x Above 50 x middle,66,green,1.0000000000000002,4
All,female x Above 50 x middle,269,green,4.4444444444444455,6
All,female x Above 50 x middle,366,green,6.555555555555556,5
All,female x Above 50 x middle,158,green,8.333333333333334,5
All,female x Above 50 x middle,187,green,8.166666666666668,5
All,female x Above 50 x middle,315,green,6.666666666666667,4
All,female x Above 50 x middle,228,green,4.166666666666667,4
All,female x Above 50 x middle,350,green,6.0,5
All,female x Above 50 x middle,51,green,2.314814814814815,4
All,female x Above 50 x middle,376,green,2.277777777777778,4
All,female x Above 50 x middle,399,green,2.0833333333333335,6
All,female x Above 50 x middle,52,green,1.527777777777778,4
All,female x Above 50 x middle,355,green,8.333333333333334,4
All,female x Above 50 x middle,33,green,2.5,4
All,female x Above 50 x middle,193,green,5.5,5
All,female x Above 50 x middle,102,green,5.9259259259259265,4
All,female x Above 50 x middle,259,green,4.4444444444444455,4
All,female x Above 50 x middle,332,green,1.9444444444444446,4
All,female x Above 50 x middle,162,green,6.555555555555556,5
All,female x Above 50 x middle,319,green,2.0,5
All,female x Above 50 x middle,378,green,3.2407407407407414,4
All,female x Above 50 x middle,171,green,5.888888888888889,5
All,female x Above 50 x middle,9,green,4.592592592592593,5
All,female x Above 50 x middle,78,green,3.7777777777777777,5
All,female x Above 50 x middle,129,green,7.916666666666667,4
All,female x Above 50 x middle,92,green,8.75,4
All,female x Above 50 x middle,238,green,2.5,4
All,female x Above 50 x middle,272,green,1.6666666666666667,4
All,female x Above 50 x middle,95,green,7.592592592592593,6
All,female x Above 50 x middle,199,green,4.398148148148149,6
All,female x Above 50 x middle,250,green,6.25,4
All,female x 21-29 x upper,147,safe,2.777777777777778,4
All,female x 21-29 x upper,143,safe,5.0,4
All,female x 21-29 x upper,273,safe,4.166666666666667,4
All,female x 21-29 x upper,158,lively,2.5,4
All,female x 21-29 x upper,264,boring,5.833333333333334,4
All,female x 21-29 x upper,93,depressing,7.083333333333334,4
All,female x 21-29 x upper,45,depressing,2.5,4
All,female x 21-29 x upper,218,depressing,8.333333333333334,4
All,female x 21-29 x upper,136,live nearby,2.5,4
All,female x 21-29 x upper,313,live nearby,6.25,4
All,female x 21-29 x upper,298,live nearby,5.0,4
All,female x 21-29 x upper,299,live nearby,1.8888888888888888,5
All,female x 21-29 x upper,93,cycle,7.083333333333334,4
All,female x 21-29 x upper,7,cycle,4.583333333333334,4
All,female x 21-29 x upper,45,cycle,5.833333333333334,4
All,female x 21-29 x upper,164,walk,5.0,4
All,female x 21-29 x upper,138,green,6.666666666666667,4
All,male x 21-29 x middle,285,safe,2.5,5
All,male x 21-29 x middle,36,safe,3.611111111111111,6
All,male x 21-29 x middle,273,safe,5.0,4
All,male x 21-29 x middle,175,safe,7.222222222222222,4
All,male x 21-29 x middle,146,safe,5.833333333333334,4
All,male x 21-29 x middle,201,safe,5.0,4
All,male x 21-29 x middle,285,lively,5.833333333333334,4
All,male x 21-29 x middle,316,lively,5.833333333333334,4
All,male x 21-29 x middle,391,lively,7.25925925925926,5
All,male x 21-29 x middle,157,lively,5.833333333333334,4
All,male x 21-29 x middle,227,lively,5.166666666666667,4
All,male x 21-29 x middle,110,lively,5.0,4
All,male x 21-29 x middle,88,lively,5.0,4
All,male x 21-29 x middle,233,lively,4.916666666666667,5
All,male x 21-29 x middle,157,boring,4.166666666666667,4
All,male x 21-29 x middle,327,boring,3.3333333333333335,4
All,male x 21-29 x middle,172,boring,6.666666666666667,4
