country,gender,Image,Question,Score,Num_comparisons
Nigeria,female,358,cycle,5.9523809523809526,4
Nigeria,female,7,cycle,4.277777777777779,5
Nigeria,female,58,cycle,2.7777777777777777,6
Nigeria,female,29,cycle,2.166666666666667,4
Nigeria,female,221,cycle,5.2976190476190474,7
Nigeria,female,112,cycle,5.0,4
Nigeria,female,234,cycle,3.3333333333333335,6
Nigeria,female,393,cycle,4.666666666666667,5
Nigeria,female,93,cycle,6.777777777777778,5
Nigeria,female,251,cycle,4.666666666666667,5
Nigeria,female,368,cycle,8.333333333333334,4
Nigeria,female,308,cycle,4.777777777777778,5
Nigeria,female,157,cycle,2.666666666666667,5
Nigeria,female,266,cycle,3.2301587301587302,7
Nigeria,female,182,cycle,4.694444444444445,4
Nigeria,female,313,cycle,2.5,4
Nigeria,female,104,cycle,5.0,4
Nigeria,female,123,cycle,3.3333333333333335,5
Nigeria,female,388,cycle,1.25,4
Nigeria,female,295,cycle,7.833333333333334,5
Nigeria,female,243,cycle,5.777777777777779,5
Nigeria,female,64,cycle,3.2407407407407414,4
Nigeria,female,208,cycle,3.0148148148148146,9
Nigeria,female,310,cycle,6.388888888888888,4
Nigeria,female,279,cycle,5.277777777777779,6
Nigeria,female,89,cycle,3.611111111111111,4
Nigeria,female,309,cycle,4.166666666666667,4
Nigeria,female,2,cycle,2.5,4
Nigeria,female,364,cycle,7.083333333333334,4
Nigeria,female,188,cycle,3.7103174603174605,7
Nigeria,female,322,cycle,8.611111111111112,4
Nigeria,female,136,cycle,4.833333333333334,5
Nigeria,female,395,cycle,5.416666666666667,4
Nigeria,female,131,cycle,3.444444444444445,6
Nigeria,female,32,cycle,6.666666666666667,6
Nigeria,female,354,cycle,4.166666666666667,4
Nigeria,female,186,cycle,6.833333333333333,4
Nigeria,female,189,cycle,4.428571428571429,7
Nigeria,female,83,cycle,4.98015873015873,7
Nigeria,female,75,cycle,4.444444444444445,5
Nigeria,female,39,cycle,2.2222222222222228,4
Nigeria,female,290,cycle,2.5,4
Nigeria,female,52,cycle,4.111111111111112,5
Nigeria,female,113,cycle,4.166666666666667,4
Nigeria,female,92,cycle,5.0,6
Nigeria,female,258,cycle,2.666666666666667,5
Nigeria,female,346,cycle,7.777777777777777,4
Nigeria,female,289,cycle,4.166666666666667,4
Nigeria,female,54,cycle,6.349206349206349,6
Nigeria,female,9,cycle,7.600000000000001,6
Nigeria,female,196,cycle,6.203703703703704,6
Nigeria,female,241,cycle,4.222222222222223,5
Nigeria,female,362,cycle,5.277777777777779,4
Nigeria,female,361,cycle,3.3333333333333335,4
Nigeria,female,284,cycle,5.0,4
Nigeria,female,11,cycle,5.833333333333334,6
Nigeria,female,171,cycle,3.490740740740741,5
Nigeria,female,223,cycle,2.619047619047619,7
Nigeria,female,122,cycle,0.8333333333333334,4
Nigeria,female,371,cycle,5.277777777777778,4
Nigeria,female,254,cycle,3.1481481481481484,6
Nigeria,female,49,cycle,3.3333333333333335,5
Nigeria,female,394,cycle,0.8333333333333334,4
Nigeria,female,344,cycle,3.7222222222222223,5
Nigeria,female,159,cycle,4.666666666666667,5
Nigeria,female,107,cycle,6.833333333333333,5
Nigeria,female,185,cycle,1.3492063492063497,4
Nigeria,female,331,cycle,4.000000000000001,5
Nigeria,female,255,cycle,6.058201058201059,7
Nigeria,female,191,cycle,5.277777777777779,6
Nigeria,female,227,cycle,1.7777777777777781,4
Nigeria,female,253,cycle,8.518518518518519,4
Nigeria,female,363,cycle,2.777777777777778,6
Nigeria,female,167,cycle,3.3333333333333335,4
Nigeria,female,338,cycle,1.5555555555555556,4
Nigeria,female,275,cycle,5.277777777777778,4
Nigeria,female,170,walk,1.3888888888888893,4
Nigeria,female,209,walk,8.75,4
Nigeria,female,50,walk,1.6666666666666667,4
Nigeria,female,317,walk,6.666666666666667,6
Nigeria,female,262,walk,1.1111111111111114,4
Nigeria,female,63,walk,1.1666666666666667,5
Nigeria,female,18,walk,4.722222222222222,6
Nigeria,female,153,walk,1.6666666666666667,4
Nigeria,female,350,walk,3.3333333333333335,4
Nigeria,female,267,walk,4.166666666666667,4
Nigeria,female,400,walk,5.833333333333334,4
Nigeria,female,341,walk,8.083333333333334,4
Nigeria,female,143,walk,3.1481481481481484,5
Nigeria,female,286,walk,5.0,4
Nigeria,female,335,walk,9.166666666666668,4
Nigeria,female,265,walk,7.296296296296296,5
Nigeria,female,26,walk,7.285714285714286,5
Nigeria,female,17,walk,5.0,7
Nigeria,female,351,walk,8.333333333333334,4
Nigeria,female,206,walk,6.333333333333333,5
Nigeria,female,10,walk,2.2222222222222228,6
Nigeria,female,149,walk,4.166666666666667,4
Nigeria,female,19,walk,1.6666666666666667,4
Nigeria,female,179,walk,3.916666666666667,4
Nigeria,female,382,walk,2.611111111111111,5
Nigeria,female,298,walk,3.111111111111111,5
Nigeria,female,162,walk,3.6111111111111116,4
Nigeria,female,7,walk,7.5,4
Nigeria,female,58,walk,1.6666666666666667,4
Nigeria,female,68,walk,4.722222222222222,4
Nigeria,female,257,walk,3.75,4
Nigeria,female,222,walk,6.333333333333333,5
Nigeria,female,93,walk,5.0,4
Nigeria,female,251,walk,5.555555555555556,4
Nigeria,female,242,walk,5.0,4
Nigeria,female,386,walk,4.166666666666667,4
Nigeria,female,313,walk,5.138888888888888,4
Nigeria,female,152,walk,6.083333333333333,5
Nigeria,female,396,walk,5.238095238095238,4
Nigeria,female,123,walk,3.5000000000000004,4
Nigeria,female,5,walk,5.925925925925926,6
Nigeria,female,388,walk,4.0,5
Nigeria,female,260,walk,5.925925925925926,6
Nigeria,female,155,walk,9.166666666666668,4
Nigeria,female,64,walk,5.0,6
Nigeria,female,74,walk,3.5833333333333335,5
Nigeria,female,296,walk,1.8333333333333335,4
Nigeria,female,132,walk,4.0,4
Nigeria,female,342,walk,5.25,5
Nigeria,female,14,walk,4.666666666666667,4
Nigeria,female,32,walk,5.0,4
Nigeria,female,372,walk,5.0,4
Nigeria,female,390,walk,7.000000000000001,4
Nigeria,female,44,walk,4.444444444444445,6
Nigeria,female,195,walk,5.333333333333334,5
Nigeria,female,294,walk,6.370370370370371,4
Nigeria,female,353,walk,7.083333333333334,4
Nigeria,female,51,walk,5.0,4
Nigeria,female,271,walk,1.6666666666666667,4
Nigeria,female,3,walk,1.9444444444444446,4
Nigeria,female,21,walk,4.4444444444444455,4
Nigeria,female,142,walk,1.6666666666666667,4
Nigeria,female,272,walk,3.3333333333333335,4
Nigeria,female,166,walk,4.166666666666667,4
Nigeria,female,274,walk,7.083333333333334,4
Nigeria,female,178,walk,3.3333333333333335,4
Nigeria,female,269,walk,4.166666666666667,4
Nigeria,female,332,walk,3.8888888888888884,6
Nigeria,female,134,walk,6.0,5
Nigeria,female,258,walk,3.7962962962962963,4
Nigeria,female,76,walk,4.333333333333334,4
Nigeria,female,164,walk,6.25,4
Nigeria,female,72,walk,1.6666666666666667,4
Nigeria,female,314,walk,6.0,5
Nigeria,female,150,walk,5.555555555555556,6
Nigeria,female,196,walk,3.75,4
Nigeria,female,241,walk,5.0,4
Nigeria,female,235,walk,2.0833333333333335,4
Nigeria,female,194,walk,1.851851851851852,4
Nigeria,female,201,walk,6.666666666666667,4
Nigeria,female,323,walk,8.333333333333334,4
Nigeria,female,122,walk,4.583333333333334,4
Nigeria,female,371,walk,7.638888888888888,4
Nigeria,female,366,walk,7.083333333333334,4
Nigeria,female,107,walk,5.555555555555556,6
Nigeria,female,231,walk,2.291666666666667,5
Nigeria,female,161,walk,5.833333333333334,5
Nigeria,female,255,walk,6.111111111111111,4
Nigeria,female,120,walk,4.4444444444444455,6
Nigeria,female,97,walk,6.666666666666667,4
Nigeria,female,214,walk,6.666666666666667,4
Nigeria,female,87,walk,4.722222222222222,4
Nigeria,female,307,green,2.0833333333333335,4
Nigeria,female,42,green,3.6111111111111116,4
Nigeria,female,209,green,5.0,4
Nigeria,female,153,green,4.0,5
Nigeria,female,229,green,6.666666666666667,4
Nigeria,female,373,green,5.833333333333334,4
Nigeria,female,250,green,5.0,6
Nigeria,female,180,green,6.666666666666667,4
Nigeria,female,240,green,2.5,4
Nigeria,female,400,green,4.563492063492064,4
Nigeria,female,169,green,7.083333333333334,4
Nigeria,female,77,green,3.229166666666667,8
Nigeria,female,95,green,5.185185185185185,7
Nigeria,female,212,green,8.194444444444445,4
Nigeria,female,347,green,2.666666666666667,5
Nigeria,female,281,green,6.333333333333333,5
Nigeria,female,10,green,2.3333333333333335,4
Nigeria,female,48,green,1.2962962962962965,4
Nigeria,female,103,green,2.611111111111111,5
Nigeria,female,218,green,5.555555555555555,4
Nigeria,female,382,green,4.25,4
Nigeria,female,292,green,4.722222222222222,4
Nigeria,female,321,green,6.111111111111112,4
Nigeria,female,60,green,1.3333333333333335,4
Nigeria,female,43,green,4.833333333333333,5
Nigeria,female,38,green,6.111111111111111,4
Nigeria,female,358,green,1.25,4
Nigeria,female,29,green,2.5,4
Nigeria,female,93,green,5.888888888888889,4
Nigeria,female,251,green,5.750000000000001,4
Nigeria,female,115,green,6.5,4
Nigeria,female,236,green,4.444444444444445,5
Nigeria,female,308,green,2.8571428571428577,7
Nigeria,female,266,green,4.666666666666667,5
Nigeria,female,151,green,10.0,4
Nigeria,female,389,green,6.666666666666667,4
Nigeria,female,306,green,8.425925925925926,7
Nigeria,female,349,green,2.111111111111111,5
Nigeria,female,80,green,1.2261904761904763,4
Nigeria,female,219,green,4.833333333333333,5
Nigeria,female,213,green,5.833333333333334,4
Nigeria,female,288,green,6.62962962962963,5
Nigeria,female,82,green,6.75,5
Nigeria,female,129,green,4.0,5
Nigeria,female,2,green,3.3333333333333335,4
Nigeria,female,34,green,2.962962962962963,6
Nigeria,female,176,green,6.666666666666667,4
Nigeria,female,364,green,5.0,4
Nigeria,female,322,green,0.8333333333333334,4
Nigeria,female,14,green,1.9444444444444446,4
Nigeria,female,131,green,7.430555555555557,5
Nigeria,female,325,green,5.347222222222222,4
Nigeria,female,390,green,2.2222222222222228,4
Nigeria,female,44,green,3.75,4
Nigeria,female,109,green,2.5,4
Nigeria,female,108,green,6.0,5
Nigeria,female,290,green,3.666666666666667,5
Nigeria,female,305,green,7.083333333333334,4
Nigeria,female,56,green,2.0833333333333335,4
Nigeria,female,106,green,4.527777777777779,5
Nigeria,female,166,green,8.222222222222223,4
Nigeria,female,178,green,3.0740740740740744,5
Nigeria,female,247,green,3.3333333333333335,4
Nigeria,female,381,green,5.0,5
Nigeria,female,324,green,7.222222222222222,4
Nigeria,female,258,green,6.111111111111111,4
Nigeria,female,289,green,7.11111111111111,6
Nigeria,female,164,green,7.916666666666667,4
Nigeria,female,72,green,3.3333333333333335,4
Nigeria,female,150,green,5.0,4
Nigeria,female,196,green,5.833333333333334,4
Nigeria,female,245,green,6.111111111111112,4
Nigeria,female,201,green,5.833333333333334,4
Nigeria,female,11,green,2.152777777777778,6
Nigeria,female,226,green,2.5,4
Nigeria,female,323,green,3.611111111111111,4
Nigeria,female,378,green,3.3333333333333335,4
Nigeria,female,367,green,3.666666666666667,6
Nigeria,female,187,green,2.777777777777778,6
Nigeria,female,360,green,3.3333333333333335,5
Nigeria,female,147,green,7.708333333333334,4
Nigeria,female,128,green,4.166666666666667,4
Nigeria,female,315,green,2.2222222222222228,5
Nigeria,female,6,green,6.111111111111111,4
Nigeria,female,264,green,5.666666666666667,5
Nigeria,female,107,green,5.0,4
Nigeria,female,173,green,4.861111111111111,4
Nigeria,female,73,green,0.8333333333333334,4
Nigeria,female,24,green,2.916666666666667,4
Nigeria,female,374,green,6.25,4
Nigeria,female,191,green,4.166666666666667,4
Nigeria,female,227,green,5.925925925925926,5
Nigeria,female,203,green,2.5,4
Nigeria,female,192,green,3.75,4
Nigeria,female,97,green,8.166666666666668,5
Nigeria,female,338,green,5.0,5
Nigeria,female,275,green,4.166666666666667,4
USA,male,43,safe,3.808201058201058,8
USA,male,311,safe,6.1309523809523805,7
USA,male,62,safe,5.277777777777778,4
USA,male,44,safe,2.5,4
USA,male,57,safe,5.833333333333334,4
USA,male,222,safe,8.185185185185187,5
USA,male,333,safe,6.666666666666667,10
USA,male,349,safe,8.333333333333334,4
USA,male,20,safe,1.8055555555555558,5
USA,male,45,safe,3.3333333333333335,4
USA,male,221,safe,6.041666666666667,6
USA,male,224,safe,4.285714285714286,4
USA,male,179,safe,4.666666666666667,5
USA,male,48,safe,7.277777777777779,5
USA,male,214,safe,6.203703703703704,4
USA,male,308,safe,4.972222222222222,6
USA,male,134,safe,7.333333333333334,5
USA,male,201,safe,5.416666666666667,4
USA,male,6,safe,3.3333333333333335,5
USA,male,21,safe,4.722222222222222,4
USA,male,281,safe,6.875,4
USA,male,73,safe,3.833333333333333,5
USA,male,183,safe,2.9894179894179898,7
USA,male,141,safe,2.0,5
USA,male,350,safe,5.222222222222222,4
USA,male,71,safe,3.2500000000000004,4
USA,male,292,safe,3.555555555555556,5
USA,male,209,safe,5.0,4
USA,male,68,safe,3.8888888888888884,6
USA,male,212,safe,4.666666666666667,5
USA,male,111,safe,2.0833333333333335,4
USA,male,267,safe,8.092592592592593,5
USA,male,282,safe,4.166666666666667,4
USA,male,338,safe,6.166666666666667,5
USA,male,273,safe,4.625,7
USA,male,149,safe,4.583333333333334,4
USA,male,88,safe,6.166666666666667,5
USA,male,379,safe,3.3333333333333335,4
USA,male,244,safe,2.9722222222222223,5
USA,male,396,safe,3.3333333333333335,4
USA,male,175,safe,6.500000000000001,5
USA,male,218,safe,0.476190476190476,4
USA,male,3,safe,5.555555555555555,4
USA,male,220,safe,3.005952380952381,7
USA,male,42,safe,1.1481481481481481,5
USA,male,100,safe,2.824074074074074,9
USA,male,15,safe,2.5833333333333335,4
USA,male,86,safe,6.892857142857144,4
USA,male,165,safe,6.15079365079365,7
USA,male,194,safe,4.345238095238095,6
USA,male,36,safe,6.111111111111111,4
USA,male,126,safe,6.777777777777778,5
USA,male,364,safe,8.333333333333334,4
USA,male,12,safe,5.833333333333334,4
USA,male,297,safe,5.277777777777778,4
USA,male,351,safe,1.9444444444444446,4
USA,male,243,safe,6.777777777777778,6
USA,male,139,safe,8.194444444444445,4
USA,male,142,safe,1.9444444444444446,5
USA,male,61,safe,1.7500000000000002,4
USA,male,117,safe,3.3333333333333335,4
USA,male,257,safe,5.0,4
USA,male,145,safe,0.0,4
USA,male,164,safe,6.5,4
USA,male,77,safe,6.222222222222222,5
USA,male,125,safe,5.0,4
USA,male,392,safe,1.851851851851852,4
USA,male,259,safe,3.75,4
USA,male,157,safe,3.0952380952380953,4
USA,male,155,safe,5.301587301587301,7
USA,male,174,safe,6.25,4
USA,male,229,safe,2.0,5
USA,male,344,safe,4.166666666666667,4
USA,male,367,safe,4.916666666666667,6
USA,male,26,safe,3.3333333333333335,4
USA,male,65,safe,2.4444444444444446,5
USA,male,181,safe,1.9074074074074077,4
USA,male,377,safe,2.5,4
USA,male,252,safe,3.75,6
USA,male,69,safe,1.1574074074074074,4
USA,male,353,safe,1.6666666666666667,4
USA,male,96,safe,8.88888888888889,4
USA,male,315,safe,5.166666666666667,4
USA,male,269,safe,5.972222222222222,4
USA,male,271,safe,6.166666666666667,4
USA,male,250,safe,4.603174603174604,7
USA,male,193,safe,5.015873015873016,5
USA,male,161,safe,5.055555555555555,5
USA,male,120,safe,4.398148148148149,6
USA,male,239,safe,2.5,4
USA,male,391,safe,5.666666666666667,5
USA,male,23,safe,4.166666666666667,4
USA,male,191,safe,5.0,4
USA,male,4,safe,3.3333333333333335,4
USA,male,348,safe,3.3333333333333335,4
USA,male,140,safe,5.222222222222222,5
USA,male,199,safe,5.0,6
USA,male,119,safe,4.722222222222222,6
USA,male,206,safe,6.25,4
USA,male,180,lively,6.369047619047619,4
USA,male,57,lively,1.722222222222222,4
USA,male,190,lively,2.9761904761904763,4
USA,male,222,lively,7.511904761904762,7
USA,male,20,lively,1.375661375661376,4
USA,male,221,lively,1.5833333333333333,5
USA,male,362,lively,6.809523809523809,5
USA,male,331,lively,5.833333333333334,4
USA,male,293,lively,8.703703703703704,4
USA,male,179,lively,1.3888888888888888,4
USA,male,134,lively,2.928571428571429,4
USA,male,186,lively,4.722222222222222,4
USA,male,198,lively,5.277777777777779,4
USA,male,50,lively,4.000000000000001,5
USA,male,281,lively,3.3333333333333335,4
USA,male,183,lively,4.166666666666667,4
USA,male,347,lively,6.796296296296296,4
USA,male,68,lively,6.962962962962962,5
USA,male,383,lively,5.833333333333334,4
USA,male,187,lively,4.027777777777778,6
USA,male,41,lively,6.666666666666667,4
USA,male,8,lively,4.000000000000001,5
USA,male,39,lively,3.9444444444444446,6
USA,male,97,lively,7.416666666666667,5
USA,male,338,lively,5.0,6
USA,male,273,lively,4.166666666666667,4
USA,male,294,lively,3.4166666666666665,4
USA,male,88,lively,6.222222222222222,5
USA,male,130,lively,2.0833333333333335,4
USA,male,11,lively,2.0000000000000004,5
USA,male,16,lively,3.75,4
USA,male,396,lively,4.666666666666667,5
USA,male,104,lively,4.500000000000001,5
USA,male,313,lively,6.180555555555555,6
USA,male,253,lively,1.6666666666666667,4
USA,male,359,lively,5.833333333333334,4
USA,male,228,lively,3.388888888888889,5
USA,male,218,lively,6.571428571428572,7
USA,male,322,lively,5.582010582010582,7
USA,male,42,lively,5.912698412698413,7
USA,male,105,lively,5.0,5
USA,male,321,lively,3.2500000000000004,5
USA,male,112,lively,2.75,4
USA,male,373,lively,6.0,4
USA,male,363,lively,5.833333333333334,4
USA,male,124,lively,1.3888888888888893,6
USA,male,194,lively,2.962962962962963,6
USA,male,159,lively,6.25,4
USA,male,12,lively,6.055555555555556,5
USA,male,297,lively,5.277777777777778,4
USA,male,216,lively,3.1944444444444446,4
USA,male,108,lively,5.738095238095239,4
USA,male,95,lively,6.055555555555555,4
USA,male,81,lively,1.6666666666666667,4
USA,male,314,lively,5.333333333333334,6
USA,male,369,lively,8.333333333333334,4
USA,male,61,lively,3.666666666666667,5
USA,male,341,lively,8.518518518518519,4
USA,male,306,lively,8.333333333333334,4
USA,male,164,lively,7.222222222222222,4
USA,male,329,lively,4.583333333333334,4
USA,male,59,lively,4.500000000000001,4
USA,male,301,lively,4.166666666666667,4
USA,male,370,lively,5.968253968253968,5
USA,male,320,lively,6.666666666666667,4
USA,male,185,lively,5.555555555555556,4
USA,male,358,lively,7.5,4
USA,male,184,lively,1.25,5
USA,male,202,lively,5.916666666666667,5
USA,male,367,lively,10.0,4
USA,male,40,lively,1.9444444444444446,4
USA,male,154,lively,5.750000000000001,5
USA,male,382,lively,5.740740740740741,5
USA,male,304,lively,5.555555555555555,4
USA,male,335,lively,5.416666666666667,4
USA,male,252,lively,3.2738095238095237,7
USA,male,353,lively,6.666666666666667,5
USA,male,102,lively,2.055555555555556,4
USA,male,234,lively,4.833333333333333,4
USA,male,76,lively,7.333333333333334,5
USA,male,151,lively,2.3333333333333335,4
USA,male,324,lively,7.333333333333334,5
USA,male,161,lively,6.518518518518518,5
USA,male,166,lively,4.2857142857142865,7
USA,male,387,lively,4.453703703703704,5
USA,male,268,lively,6.5,5
USA,male,357,lively,7.5,5
USA,male,132,lively,2.5,4
USA,male,245,lively,7.222222222222222,4
USA,male,298,lively,2.777777777777778,4
USA,male,391,lively,6.791666666666666,8
USA,male,238,lively,8.333333333333334,4
