country,age_group_2,Image,Question,Score,Num_comparisons
Singapore,40+,130,safe,1.25,4
Singapore,40+,288,safe,5.0,4
Singapore,40+,242,safe,6.666666666666667,5
Singapore,40+,2,safe,0.27777777777777757,4
Singapore,40+,146,safe,2.2222222222222228,6
Singapore,40+,57,safe,5.650793650793652,5
Singapore,40+,320,safe,2.5,4
Singapore,40+,162,safe,5.158730158730158,6
Singapore,40+,47,safe,4.722222222222222,6
Singapore,40+,182,safe,6.428571428571429,4
Singapore,40+,289,safe,2.5,4
Singapore,40+,157,safe,4.523809523809525,7
Singapore,40+,191,safe,5.888888888888889,5
Singapore,40+,74,safe,2.666666666666667,5
Singapore,40+,257,safe,5.148809523809525,7
Singapore,40+,275,safe,3.654761904761905,5
Singapore,40+,209,safe,4.8842592592592595,5
Singapore,40+,108,safe,3.941798941798942,4
Singapore,40+,25,safe,4.6759259259259265,4
Singapore,40+,296,safe,1.25,4
Singapore,40+,287,safe,2.7083333333333335,5
Singapore,40+,292,safe,6.15079365079365,4
Singapore,40+,276,lively,2.916666666666667,4
Singapore,40+,45,lively,4.984126984126984,7
Singapore,40+,380,lively,3.8888888888888893,6
Singapore,40+,277,lively,2.4583333333333335,5
Singapore,40+,262,lively,6.527777777777778,4
Singapore,40+,278,lively,4.785714285714286,5
Singapore,40+,83,lively,2.611111111111111,6
Singapore,40+,85,lively,4.166666666666667,4
Singapore,40+,120,lively,3.611111111111111,6
Singapore,40+,58,lively,2.354166666666667,5
Singapore,40+,64,lively,4.555555555555556,5
Singapore,40+,150,lively,2.174603174603175,7
Singapore,40+,207,lively,2.666666666666667,5
Singapore,40+,237,lively,2.666666666666667,7
Singapore,40+,67,lively,7.361111111111111,4
Singapore,40+,217,lively,4.166666666666667,4
Singapore,40+,161,lively,3.819444444444444,9
Singapore,40+,348,lively,4.166666666666667,4
Singapore,40+,100,lively,2.513888888888889,10
Singapore,40+,16,lively,4.166666666666667,4
Singapore,40+,332,lively,5.416666666666667,4
Singapore,40+,319,lively,5.833333333333334,4
Singapore,40+,119,lively,3.75,8
Singapore,40+,331,lively,2.9761904761904763,4
Singapore,40+,302,lively,3.925925925925927,5
Singapore,40+,241,lively,5.583333333333334,6
Singapore,40+,337,lively,7.5,4
Singapore,40+,76,lively,5.0,4
Singapore,40+,4,lively,2.138888888888889,5
Singapore,40+,124,lively,5.0,4
Singapore,40+,78,lively,4.940476190476191,4
Singapore,40+,252,lively,2.5,4
Singapore,40+,159,lively,2.3412698412698414,4
Singapore,40+,38,lively,5.595238095238096,4
Singapore,40+,235,lively,5.555555555555555,6
Singapore,40+,93,lively,4.6607142857142865,5
Singapore,40+,317,lively,2.301587301587302,7
Singapore,40+,370,lively,6.25,4
Singapore,40+,21,lively,3.015873015873016,6
Singapore,40+,55,lively,5.0,4
Singapore,40+,392,lively,7.688888888888889,6
Singapore,40+,196,lively,5.777777777777779,5
Singapore,40+,60,lively,1.8452380952380953,4
Singapore,40+,232,lively,2.777777777777778,4
Singapore,40+,134,lively,2.916666666666667,4
Singapore,40+,200,lively,5.333333333333334,5
Singapore,40+,299,lively,4.666666666666667,4
Singapore,40+,68,lively,5.958333333333334,5
Singapore,40+,90,lively,3.8888888888888893,4
Singapore,40+,30,lively,5.416666666666667,4
Singapore,40+,63,lively,6.666666666666667,7
Singapore,40+,336,lively,5.097222222222223,8
Singapore,40+,170,lively,5.0,4
Singapore,40+,104,lively,3.0246913580246915,6
Singapore,40+,17,lively,4.472222222222223,5
Singapore,40+,376,lively,4.4444444444444455,5
Singapore,40+,32,lively,5.555555555555556,4
Singapore,40+,137,lively,1.6666666666666667,4
Singapore,40+,226,lively,2.5198412698412698,5
Singapore,40+,353,lively,5.111111111111112,5
Singapore,40+,87,lively,5.5,6
Singapore,40+,253,lively,5.416666666666667,6
Singapore,40+,117,lively,5.119047619047619,4
Singapore,40+,211,lively,6.666666666666667,4
Singapore,40+,245,lively,7.5,4
Singapore,40+,155,lively,3.0952380952380953,7
Singapore,40+,260,lively,1.6666666666666667,4
Singapore,40+,263,lively,5.5476190476190474,4
Singapore,40+,136,lively,3.833333333333333,4
Singapore,40+,269,lively,6.785714285714286,7
Singapore,40+,341,lively,8.395061728395062,4
Singapore,40+,391,lively,3.2500000000000004,5
Singapore,40+,154,lively,4.166666666666667,5
Singapore,40+,24,lively,5.166666666666667,4
Singapore,40+,394,lively,7.2857142857142865,7
Singapore,40+,280,lively,3.611111111111111,4
Singapore,40+,29,lively,0.8333333333333334,4
Singapore,40+,158,lively,3.3333333333333335,6
Singapore,40+,204,lively,3.5833333333333335,5
Singapore,40+,225,lively,4.407407407407407,6
Singapore,40+,92,lively,2.3333333333333335,5
Singapore,40+,81,lively,3.3333333333333335,4
Singapore,40+,172,lively,3.8650793650793647,5
Singapore,40+,362,lively,8.842592592592593,5
Singapore,40+,220,lively,4.888888888888889,5
Singapore,40+,46,lively,2.2222222222222228,4
Singapore,40+,151,lively,4.333333333333334,4
Singapore,40+,97,lively,7.5,4
Singapore,40+,294,lively,2.388888888888889,5
Singapore,40+,279,lively,2.916666666666667,4
Singapore,40+,231,lively,7.333333333333334,5
Singapore,40+,116,lively,2.9583333333333335,4
Singapore,40+,15,lively,3.833333333333333,6
Singapore,40+,184,lively,5.0,4
Singapore,40+,250,lively,4.861111111111111,4
Singapore,40+,88,lively,1.8888888888888888,5
Singapore,40+,335,lively,6.0,5
Singapore,40+,377,lively,7.750000000000001,4
Singapore,40+,385,lively,6.481481481481483,6
Singapore,40+,99,lively,4.166666666666667,4
Singapore,40+,122,lively,4.25,10
Singapore,40+,59,lively,6.884920634920636,4
Singapore,40+,349,lively,8.75,4
Singapore,40+,334,lively,5.857142857142858,5
Singapore,40+,388,lively,6.904761904761904,5
Singapore,40+,323,lively,7.619047619047619,7
Singapore,40+,190,lively,4.2063492063492065,5
Singapore,40+,106,lively,2.5,4
Singapore,40+,167,lively,4.722222222222222,6
Singapore,40+,314,lively,4.166666666666667,4
Singapore,40+,6,lively,3.015873015873016,7
Singapore,40+,181,lively,3.8888888888888893,6
Singapore,40+,382,lively,5.0,4
Singapore,40+,112,lively,2.5,4
Singapore,40+,244,lively,3.666666666666667,5
Singapore,40+,359,lively,5.333333333333334,5
Singapore,40+,393,lively,6.571428571428572,5
Singapore,40+,272,lively,2.5,4
Singapore,40+,397,lively,6.666666666666667,4
Singapore,40+,373,lively,4.666666666666667,5
Singapore,40+,26,lively,4.386904761904762,8
Singapore,40+,31,lively,7.037037037037037,4
Singapore,40+,91,lively,3.833333333333333,4
Singapore,40+,316,lively,0.6666666666666665,5
Singapore,40+,109,lively,1.5,5
Singapore,40+,148,lively,2.2222222222222228,5
Singapore,40+,351,lively,5.020833333333334,8
Singapore,40+,128,lively,3.1481481481481484,4
Singapore,40+,389,lively,5.333333333333334,5
Singapore,40+,365,lively,7.222222222222223,5
Singapore,40+,28,lively,1.5185185185185188,5
Singapore,40+,246,lively,2.7222222222222223,5
Singapore,40+,398,lively,3.7916666666666665,7
Singapore,40+,360,lively,6.666666666666667,4
Singapore,40+,273,lively,5.833333333333334,4
Singapore,40+,130,lively,1.6666666666666667,4
Singapore,40+,242,lively,6.708333333333334,5
Singapore,40+,379,lively,5.833333333333334,5
Singapore,40+,2,lively,4.4444444444444455,4
Singapore,40+,386,lively,8.000000000000002,5
Singapore,40+,9,lively,5.333333333333334,5
Singapore,40+,146,lively,1.5,5
Singapore,40+,57,lively,4.000000000000001,5
Singapore,40+,187,lively,5.0,5
Singapore,40+,233,lively,5.277777777777779,4
Singapore,40+,162,lively,4.4444444444444455,4
Singapore,40+,311,lively,7.296296296296298,5
Singapore,40+,47,lively,5.905555555555556,8
Singapore,40+,182,lively,1.775793650793651,6
Singapore,40+,157,lively,2.9583333333333335,5
Singapore,40+,74,lively,2.916666666666667,4
Singapore,40+,257,lively,4.380952380952381,5
Singapore,40+,25,lively,3.703703703703704,6
Singapore,40+,234,lively,3.928571428571429,4
Singapore,40+,327,lively,8.666666666666668,4
Singapore,40+,89,lively,2.7777777777777777,6
Singapore,40+,283,lively,5.555555555555555,4
Singapore,40+,174,lively,4.851851851851852,6
Singapore,40+,367,lively,8.518518518518519,4
Singapore,40+,366,lively,7.642857142857142,7
Singapore,40+,375,lively,5.833333333333334,6
Singapore,40+,305,boring,2.5694444444444446,6
Singapore,40+,45,boring,1.9444444444444442,6
Singapore,40+,380,boring,2.0833333333333335,4
Singapore,40+,277,boring,3.2962962962962967,5
Singapore,40+,11,boring,4.972222222222222,6
Singapore,40+,340,boring,3.1481481481481484,6
Singapore,40+,223,boring,5.826388888888889,8
Singapore,40+,42,boring,6.666666666666667,4
Singapore,40+,80,boring,6.777777777777778,6
Singapore,40+,207,boring,4.75,5
Singapore,40+,237,boring,7.333333333333334,5
Singapore,40+,176,boring,4.166666666666667,4
Singapore,40+,67,boring,4.083333333333334,5
Singapore,40+,217,boring,6.5,5
Singapore,40+,161,boring,3.3333333333333335,4
Singapore,40+,348,boring,4.166666666666667,6
Singapore,40+,307,boring,2.1944444444444446,5
Singapore,40+,73,boring,6.666666666666667,6
Singapore,40+,16,boring,7.361111111111111,4
Singapore,40+,332,boring,3.833333333333333,5
Singapore,40+,308,boring,4.500000000000001,5
Singapore,40+,326,boring,2.4603174603174605,7
Singapore,40+,119,boring,6.666666666666667,4
Singapore,40+,331,boring,6.5740740740740735,6
Singapore,40+,286,boring,7.083333333333334,4
Singapore,40+,302,boring,4.333333333333334,5
Singapore,40+,300,boring,3.444444444444444,5
Singapore,40+,10,boring,4.761904761904762,7
Singapore,40+,76,boring,1.9583333333333335,5
Singapore,40+,124,boring,5.333333333333333,5
Singapore,40+,78,boring,2.2222222222222228,6
Singapore,40+,312,boring,3.3333333333333335,5
Singapore,40+,159,boring,7.333333333333334,5
Singapore,40+,235,boring,5.277777777777779,4
Singapore,40+,212,boring,5.888888888888889,5
Singapore,40+,111,boring,8.333333333333334,4
Singapore,40+,48,boring,5.555555555555556,4
Singapore,40+,194,boring,5.833333333333334,4
Singapore,40+,317,boring,4.166666666666667,4
Singapore,40+,342,boring,2.162698412698413,7
Singapore,40+,118,boring,5.0,4
Singapore,40+,313,boring,2.666666666666667,5
Singapore,40+,238,boring,4.833333333333334,6
Singapore,40+,142,boring,8.333333333333334,4
Singapore,40+,392,boring,4.25,4
Singapore,40+,200,boring,4.416666666666667,5
Singapore,40+,299,boring,5.0,4
Singapore,40+,68,boring,5.972222222222222,4
Singapore,40+,84,boring,3.4722222222222228,4
Singapore,40+,105,boring,7.5,4
Singapore,40+,214,boring,4.888888888888889,6
Singapore,40+,170,boring,7.222222222222222,9
Singapore,40+,131,boring,5.222222222222222,5
Singapore,40+,37,boring,4.777777777777778,4
Singapore,40+,17,boring,6.777777777777778,5
Singapore,40+,171,boring,4.642857142857143,7
Singapore,40+,71,boring,3.0666666666666664,6
Singapore,40+,376,boring,2.5,4
Singapore,40+,61,boring,5.944444444444445,5
Singapore,40+,205,boring,5.833333333333334,4
Singapore,40+,137,boring,8.333333333333334,4
Singapore,40+,329,boring,1.9444444444444446,4
Singapore,40+,265,boring,4.166666666666667,4
Singapore,40+,333,boring,2.2222222222222228,6
Singapore,40+,20,boring,8.333333333333334,4
Singapore,40+,87,boring,5.833333333333334,4
Singapore,40+,345,boring,5.416666666666667,4
Singapore,40+,156,boring,4.166666666666667,4
Singapore,40+,202,boring,2.2222222222222223,5
Singapore,40+,211,boring,6.7407407407407405,5
Singapore,40+,266,boring,2.7555555555555555,6
Singapore,40+,34,boring,4.444444444444445,4
Singapore,40+,136,boring,8.333333333333334,4
Singapore,40+,40,boring,7.5,4
Singapore,40+,102,boring,7.083333333333334,4
Singapore,40+,24,boring,2.1164021164021167,7
Singapore,40+,394,boring,4.166666666666667,4
Singapore,40+,49,boring,5.0,6
Singapore,40+,75,boring,4.166666666666667,4
Singapore,40+,298,boring,5.0,8
Singapore,40+,29,boring,6.666666666666667,4
Singapore,40+,158,boring,4.166666666666667,4
Singapore,40+,160,boring,8.61111111111111,4
Singapore,40+,23,boring,3.666666666666667,5
Singapore,40+,306,boring,3.75,5
Singapore,40+,177,boring,7.777777777777777,6
Singapore,40+,204,boring,2.5,4
Singapore,40+,139,boring,7.083333333333334,4
Singapore,40+,239,boring,2.804232804232804,6
Singapore,40+,175,boring,6.944444444444444,4
Singapore,40+,92,boring,6.333333333333333,5
Singapore,40+,81,boring,4.625,4
Singapore,40+,36,boring,6.666666666666667,4
Singapore,40+,172,boring,3.3333333333333335,4
Singapore,40+,362,boring,1.25,4
Singapore,40+,220,boring,5.435185185185185,5
Singapore,40+,147,boring,5.666666666666668,5
Singapore,40+,358,boring,3.5714285714285716,7
Singapore,40+,97,boring,2.166666666666667,5
Singapore,40+,86,boring,4.583333333333334,4
Singapore,40+,228,boring,1.6666666666666667,4
Singapore,40+,216,boring,3.8888888888888893,6
Singapore,40+,231,boring,2.2222222222222228,5
Singapore,40+,116,boring,6.916666666666668,4
Singapore,40+,281,boring,7.222222222222222,6
Singapore,40+,184,boring,5.555555555555556,7
Singapore,40+,250,boring,3.3333333333333335,4
Singapore,40+,339,boring,4.166666666666667,4
Singapore,40+,88,boring,6.5661375661375665,6
Singapore,40+,369,boring,4.4444444444444455,6
Singapore,40+,143,boring,7.083333333333334,4
Singapore,40+,357,boring,5.0,4
Singapore,40+,350,boring,4.3765432098765435,9
Singapore,40+,274,boring,4.500000000000001,5
Singapore,40+,144,boring,6.648148148148149,4
Singapore,40+,59,boring,5.904761904761905,5
Singapore,40+,361,boring,5.634920634920635,6
Singapore,40+,383,boring,2.3333333333333335,5
Singapore,40+,388,boring,1.951388888888889,6
Singapore,40+,323,boring,1.9444444444444446,4
Singapore,40+,70,boring,4.166666666666667,4
Singapore,40+,325,boring,1.9444444444444446,4
Singapore,40+,190,boring,7.5,4
Singapore,40+,106,boring,6.666666666666667,4
Singapore,40+,374,boring,2.7777777777777777,5
Singapore,40+,186,boring,3.3333333333333335,4
Singapore,40+,167,boring,4.500000000000001,4
Singapore,40+,248,boring,5.555555555555555,4
Singapore,40+,50,boring,5.481481481481482,5
Singapore,40+,181,boring,5.703703703703703,5
Singapore,40+,98,boring,5.111111111111111,5
Singapore,40+,330,boring,2.5,5
Singapore,40+,268,boring,3.5185185185185186,6
Singapore,40+,14,boring,5.0,4
Singapore,40+,382,boring,3.3333333333333335,6
Singapore,40+,224,boring,5.0,4
Singapore,40+,133,boring,7.611111111111111,5
Singapore,40+,359,boring,1.777777777777778,6
Singapore,40+,352,boring,2.5,4
Singapore,40+,179,boring,4.555555555555556,5
Singapore,40+,373,boring,4.666666666666667,4
Singapore,40+,26,boring,6.111111111111112,6
Singapore,40+,297,boring,6.666666666666667,4
Singapore,40+,31,boring,4.277777777777779,5
Singapore,40+,62,boring,6.194444444444445,6
Singapore,40+,230,boring,6.111111111111111,4
Singapore,40+,109,boring,3.0555555555555554,4
Singapore,40+,271,boring,6.111111111111112,5
Singapore,40+,290,boring,7.12962962962963,4
Singapore,40+,351,boring,5.0,5
Singapore,40+,39,boring,7.62962962962963,6
Singapore,40+,321,boring,1.2962962962962965,4
Singapore,40+,284,boring,5.0,5
Singapore,40+,128,boring,5.833333333333334,4
Singapore,40+,389,boring,3.2777777777777777,6
Singapore,40+,390,boring,3.5185185185185186,4
Singapore,40+,322,boring,4.0,5
Singapore,40+,365,boring,3.3333333333333335,4
Singapore,40+,360,boring,3.75,4
Singapore,40+,180,boring,4.444444444444445,4
Singapore,40+,254,boring,1.416666666666667,4
Singapore,40+,242,boring,6.111111111111111,6
Singapore,40+,146,boring,5.888888888888889,5
Singapore,40+,57,boring,5.833333333333334,6
Singapore,40+,187,boring,4.444444444444445,6
Singapore,40+,264,boring,5.404761904761905,4
Singapore,40+,320,boring,3.75,4
Singapore,40+,79,boring,4.000000000000001,5
Singapore,40+,47,boring,3.0833333333333335,4
Singapore,40+,157,boring,3.365079365079365,7
Singapore,40+,251,boring,6.083333333333333,5
Singapore,40+,198,boring,3.3333333333333335,5
Singapore,40+,141,boring,2.916666666666667,4
Singapore,40+,257,boring,4.4444444444444455,4
Singapore,40+,108,boring,5.0,4
Singapore,40+,234,boring,5.0,4
Singapore,40+,327,boring,1.3888888888888893,4
Singapore,40+,399,boring,2.0833333333333335,4
Singapore,40+,366,boring,3.814814814814815,6
Singapore,40+,221,boring,4.476190476190477,5
Singapore,40+,262,wealthy,5.851851851851852,5
Singapore,40+,58,wealthy,2.777777777777778,4
Singapore,40+,42,wealthy,5.5,4
Singapore,40+,381,wealthy,5.166666666666667,4
Singapore,40+,64,wealthy,4.0,5
Singapore,40+,13,wealthy,2.0740740740740744,5
Singapore,40+,237,wealthy,4.500000000000001,4
Singapore,40+,176,wealthy,3.0873015873015874,7
Singapore,40+,67,wealthy,4.166666666666667,4
Singapore,40+,217,wealthy,6.583333333333334,4
Singapore,40+,35,wealthy,5.722222222222222,4
Singapore,40+,100,wealthy,4.444444444444445,4
Singapore,40+,16,wealthy,3.6296296296296293,5
Singapore,40+,219,wealthy,3.7277777777777783,8
Singapore,40+,332,wealthy,4.126984126984127,4
Singapore,40+,72,wealthy,3.543650793650794,8
Singapore,40+,5,wealthy,4.916666666666667,4
Singapore,40+,326,wealthy,5.0,4
Singapore,40+,331,wealthy,5.685185185185185,6
Singapore,40+,241,wealthy,5.833333333333334,4
Singapore,40+,114,wealthy,4.519841269841271,6
Singapore,40+,4,wealthy,2.023809523809524,4
Singapore,40+,208,wealthy,2.5,4
Singapore,40+,125,wealthy,2.3333333333333335,4
Singapore,40+,159,wealthy,2.5,4
Singapore,40+,38,wealthy,1.6666666666666667,4
Singapore,40+,82,wealthy,5.555555555555555,4
Singapore,40+,52,wealthy,4.507936507936509,7
Singapore,40+,301,wealthy,2.666666666666667,5
Singapore,40+,93,wealthy,5.222222222222222,5
Singapore,40+,363,wealthy,6.0,4
Singapore,40+,370,wealthy,3.3333333333333335,4
Singapore,40+,247,wealthy,3.2222222222222223,4
Singapore,40+,313,wealthy,7.750000000000001,4
Singapore,40+,21,wealthy,4.666666666666667,5
Singapore,40+,243,wealthy,6.25,4
Singapore,40+,378,wealthy,7.5,4
Singapore,40+,392,wealthy,4.146825396825397,7
Singapore,40+,196,wealthy,4.888888888888888,6
Singapore,40+,60,wealthy,5.582010582010581,7
Singapore,40+,134,wealthy,3.3333333333333335,4
Singapore,40+,95,wealthy,5.833333333333334,4
Singapore,40+,84,wealthy,2.055555555555556,4
Singapore,40+,90,wealthy,7.5,5
Singapore,40+,371,wealthy,6.666666666666667,4
Singapore,40+,30,wealthy,4.576719576719577,6
Singapore,40+,105,wealthy,2.2222222222222228,6
Singapore,40+,63,wealthy,3.7222222222222223,5
Singapore,40+,170,wealthy,3.703703703703704,5
Singapore,40+,104,wealthy,2.0833333333333335,4
Singapore,40+,17,wealthy,3.256613756613757,7
Singapore,40+,71,wealthy,3.75,4
Singapore,40+,376,wealthy,2.777777777777778,4
Singapore,40+,61,wealthy,3.531746031746032,6
Singapore,40+,205,wealthy,4.388888888888889,5
Singapore,40+,113,wealthy,4.305555555555556,4
Singapore,40+,304,wealthy,6.666666666666667,6
Singapore,40+,324,wealthy,6.134920634920634,4
Singapore,40+,33,wealthy,6.666666666666667,6
Singapore,40+,32,wealthy,4.166666666666667,4
Singapore,40+,329,wealthy,5.1111111111111125,5
