country,gender_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,male x middle,205,boring,6.666666666666667,5
All,male x middle,184,boring,3.6111111111111116,4
All,male x middle,174,boring,5.0,4
All,male x middle,2,boring,4.632936507936508,7
All,male x middle,125,boring,4.166666666666667,4
All,male x middle,148,boring,5.777777777777779,6
All,male x middle,292,boring,8.571428571428571,4
All,male x middle,302,boring,4.0,5
All,male x middle,226,boring,7.333333333333334,5
All,male x middle,377,boring,4.499007936507937,8
All,male x middle,290,boring,3.8888888888888884,4
All,male x middle,60,boring,4.444444444444445,6
All,male x middle,168,boring,7.25,4
All,male x middle,320,boring,2.916666666666667,6
All,male x middle,314,boring,3.75,4
All,male x middle,254,boring,3.5079365079365084,8
All,male x middle,93,boring,6.309523809523809,7
All,male x middle,274,boring,4.333333333333334,5
All,male x middle,186,boring,10.0,4
All,male x middle,141,boring,7.043650793650794,6
All,male x middle,300,boring,7.037037037037037,4
All,male x middle,346,boring,3.444444444444445,4
All,male x middle,215,boring,6.791666666666667,8
All,male x middle,303,boring,4.777777777777778,5
All,male x middle,323,boring,5.273809523809524,4
All,male x middle,20,wealthy,1.5238095238095237,5
All,male x middle,103,wealthy,2.5,4
All,male x middle,87,wealthy,8.148148148148149,5
All,male x middle,310,wealthy,4.722222222222222,4
All,male x middle,80,wealthy,8.194444444444445,5
All,male x middle,345,wealthy,6.0,5
All,male x middle,156,wealthy,8.333333333333334,4
All,male x middle,253,wealthy,6.0,5
All,male x middle,259,wealthy,4.5511904761904765,8
All,male x middle,211,wealthy,6.333333333333333,5
All,male x middle,64,wealthy,5.888888888888889,5
All,male x middle,245,wealthy,5.092592592592593,6
All,male x middle,155,wealthy,1.5,5
All,male x middle,260,wealthy,3.1746031746031744,7
All,male x middle,94,wealthy,3.537037037037037,5
All,male x middle,153,wealthy,3.841269841269841,5
All,male x middle,1,wealthy,3.666666666666667,5
All,male x middle,197,wealthy,4.444444444444445,4
All,male x middle,68,wealthy,5.416666666666667,8
All,male x middle,266,wealthy,5.595238095238095,6
All,male x middle,206,wealthy,2.6349206349206353,6
All,male x middle,34,wealthy,1.6666666666666667,5
All,male x middle,136,wealthy,1.25,4
All,male x middle,82,wealthy,2.5,4
All,male x middle,83,wealthy,6.0,4
All,male x middle,269,wealthy,8.270833333333334,5
All,male x middle,113,wealthy,2.037037037037037,4
All,male x middle,341,wealthy,7.777777777777777,5
All,male x middle,35,wealthy,5.774410774410774,8
All,male x middle,391,wealthy,3.571428571428572,5
All,male x middle,235,wealthy,4.142857142857143,4
All,male x middle,40,wealthy,4.253968253968254,6
All,male x middle,313,wealthy,7.166666666666667,4
All,male x middle,326,wealthy,6.888888888888888,4
All,male x middle,161,wealthy,2.9761904761904763,7
All,male x middle,41,wealthy,2.166666666666667,6
All,male x middle,102,wealthy,6.111111111111111,4
All,male x middle,308,wealthy,4.690476190476191,4
All,male x middle,394,wealthy,3.8888888888888884,6
All,male x middle,280,wealthy,5.310582010582011,10
All,male x middle,49,wealthy,4.694444444444445,6
All,male x middle,392,wealthy,6.851851851851851,8
All,male x middle,159,wealthy,3.583333333333334,8
All,male x middle,29,wealthy,4.000000000000001,5
All,male x middle,65,wealthy,3.1502645502645503,7
All,male x middle,194,wealthy,5.5,7
All,male x middle,158,wealthy,6.777777777777778,5
All,male x middle,160,wealthy,7.559523809523809,4
All,male x middle,23,wealthy,3.2500000000000004,5
All,male x middle,306,wealthy,4.791666666666667,8
All,male x middle,72,wealthy,2.8333333333333335,4
All,male x middle,178,wealthy,4.5701058201058204,10
All,male x middle,177,wealthy,3.111111111111111,5
All,male x middle,10,wealthy,2.6388888888888893,4
All,male x middle,96,wealthy,6.666666666666667,4
All,male x middle,225,wealthy,5.833333333333334,4
All,male x middle,22,wealthy,0.8994708994708993,7
All,male x middle,139,wealthy,6.083333333333333,5
All,male x middle,239,wealthy,2.291666666666667,6
All,male x middle,356,wealthy,4.2559523809523805,7
All,male x middle,175,wealthy,6.2592592592592595,5
All,male x middle,376,wealthy,6.723356009070294,8
All,male x middle,67,wealthy,5.925925925925926,4
All,male x middle,48,wealthy,3.833333333333333,5
All,male x middle,92,wealthy,4.583333333333334,4
All,male x middle,81,wealthy,2.388888888888889,6
All,male x middle,217,wealthy,4.703703703703703,8
All,male x middle,36,wealthy,4.555555555555556,5
All,male x middle,232,wealthy,5.25,5
All,male x middle,137,wealthy,5.853174603174604,7
All,male x middle,362,wealthy,4.166666666666667,4
All,male x middle,372,wealthy,6.888888888888888,10
All,male x middle,301,wealthy,10.0,4
All,male x middle,220,wealthy,6.0,5
All,male x middle,343,wealthy,2.8571428571428577,4
All,male x middle,147,wealthy,4.583333333333334,8
All,male x middle,97,wealthy,5.666666666666668,5
All,male x middle,199,wealthy,3.0,5
All,male x middle,228,wealthy,7.12962962962963,4
All,male x middle,216,wealthy,2.666666666666667,5
All,male x middle,294,wealthy,4.458333333333333,5
All,male x middle,135,wealthy,4.555555555555556,5
All,male x middle,142,wealthy,3.9682539682539684,5
All,male x middle,127,wealthy,2.1296296296296298,4
All,male x middle,293,wealthy,7.916666666666667,4
All,male x middle,19,wealthy,3.9523809523809526,7
All,male x middle,268,wealthy,4.4444444444444455,6
All,male x middle,214,wealthy,3.7777777777777777,5
All,male x middle,14,wealthy,3.7301587301587302,6
All,male x middle,122,wealthy,4.166666666666667,4
All,male x middle,18,wealthy,2.9375,8
All,male x middle,382,wealthy,3.3333333333333335,6
All,male x middle,387,wealthy,5.666666666666667,5
All,male x middle,45,wealthy,2.055555555555556,4
All,male x middle,90,wealthy,4.333333333333334,5
All,male x middle,133,wealthy,5.416666666666667,4
All,male x middle,329,wealthy,5.444444444444445,4
All,male x middle,112,wealthy,5.892857142857143,8
All,male x middle,167,wealthy,7.083333333333334,4
All,male x middle,181,wealthy,3.015873015873016,7
All,male x middle,21,wealthy,4.666666666666667,4
All,male x middle,244,wealthy,9.166666666666668,5
All,male x middle,267,wealthy,5.416666666666667,4
All,male x middle,192,wealthy,4.285714285714286,7
All,male x middle,99,wealthy,1.8825396825396827,5
All,male x middle,106,wealthy,1.8055555555555558,4
All,male x middle,70,wealthy,4.380952380952381,7
All,male x middle,223,wealthy,5.185185185185185,9
All,male x middle,212,wealthy,6.148148148148148,4
All,male x middle,6,wealthy,4.047619047619048,5
All,male x middle,236,wealthy,5.0,6
All,male x middle,299,wealthy,3.388888888888889,6
All,male x middle,272,wealthy,4.841269841269841,7
All,male x middle,120,wealthy,6.25,4
All,male x middle,179,wealthy,2.023809523809524,4
All,male x middle,121,wealthy,2.916666666666667,8
All,male x middle,222,wealthy,6.63888888888889,5
All,male x middle,328,wealthy,9.166666666666668,4
All,male x middle,149,wealthy,2.5,4
All,male x middle,270,wealthy,6.35978835978836,7
All,male x middle,243,wealthy,5.317460317460317,6
All,male x middle,32,wealthy,3.3333333333333335,4
All,male x middle,79,wealthy,5.0,4
All,male x middle,238,wealthy,5.092592592592593,4
All,male x middle,277,wealthy,4.674603174603175,9
All,male x middle,287,wealthy,5.555555555555556,7
All,male x middle,42,wealthy,2.3302469135802473,6
All,male x middle,249,wealthy,6.6000000000000005,8
All,male x middle,116,wealthy,5.224867724867725,7
All,male x middle,157,wealthy,4.666666666666667,5
All,male x middle,332,wealthy,2.5,4
All,male x middle,261,wealthy,4.705387205387206,8
All,male x middle,364,wealthy,5.684974747474748,9
All,male x middle,173,wealthy,8.583333333333334,5
All,male x middle,53,wealthy,4.777777777777778,5
All,male x middle,124,wealthy,3.444444444444444,5
All,male x middle,61,wealthy,5.666666666666667,5
All,male x middle,30,wealthy,3.4986772486772484,6
All,male x middle,104,wealthy,2.277777777777778,4
All,male x middle,390,wealthy,5.333333333333334,4
All,male x middle,357,wealthy,6.25925925925926,5
All,male x middle,95,wealthy,3.472222222222222,4
All,male x middle,304,wealthy,8.015873015873016,7
All,male x middle,71,wealthy,1.9444444444444446,6
All,male x middle,15,wealthy,5.416666666666667,4
All,male x middle,384,wealthy,5.462962962962964,9
All,male x middle,109,wealthy,4.055555555555555,6
All,male x middle,31,wealthy,4.166666666666667,4
All,male x middle,11,wealthy,2.657407407407407,6
All,male x middle,365,wealthy,8.416666666666666,5
All,male x middle,219,wealthy,3.1666666666666665,5
All,male x middle,338,wealthy,2.9629629629629632,5
All,male x middle,28,wealthy,1.9345238095238093,7
All,male x middle,131,wealthy,8.555555555555555,5
All,male x middle,334,wealthy,6.296296296296297,6
All,male x middle,16,wealthy,4.435185185185186,10
All,male x middle,321,wealthy,4.166666666666667,4
All,male x middle,246,wealthy,4.952861952861953,11
All,male x middle,368,wealthy,5.0,4
All,male x middle,360,wealthy,1.3333333333333335,5
All,male x middle,273,wealthy,7.777777777777777,6
All,male x middle,344,wealthy,6.333333333333333,5
All,male x middle,130,wealthy,6.347883597883598,9
All,male x middle,169,wealthy,3.555555555555556,5
All,male x middle,227,wealthy,3.69949494949495,8
All,male x middle,288,wealthy,5.0357142857142865,5
All,male x middle,319,wealthy,2.9444444444444446,5
All,male x middle,52,wealthy,2.0833333333333335,4
All,male x middle,8,wealthy,5.0,5
All,male x middle,58,wealthy,7.777777777777777,4
All,male x middle,385,wealthy,5.703703703703703,4
All,male x middle,56,wealthy,2.5833333333333335,5
All,male x middle,369,wealthy,3.3333333333333335,4
All,male x middle,182,wealthy,3.4166666666666665,4
All,male x middle,289,wealthy,4.166666666666667,4
All,male x middle,57,wealthy,2.8888888888888893,5
All,male x middle,17,wealthy,5.333333333333334,4
All,male x middle,101,wealthy,4.4444444444444455,4
All,male x middle,88,wealthy,4.666666666666667,4
All,male x middle,233,wealthy,4.236111111111112,8
All,male x middle,84,wealthy,2.7202380952380953,4
All,male x middle,189,wealthy,5.0,6
All,male x middle,108,wealthy,4.0,4
All,male x middle,316,wealthy,1.4285714285714288,7
All,male x middle,374,wealthy,5.277777777777778,4
All,male x middle,59,wealthy,5.0,6
All,male x middle,208,wealthy,2.740740740740741,5
All,male x middle,150,wealthy,2.738095238095238,9
All,male x middle,234,wealthy,3.3333333333333335,4
All,male x middle,210,wealthy,3.666666666666667,5
All,male x middle,349,wealthy,6.476190476190477,7
All,male x middle,207,wealthy,4.818518518518519,10
All,male x middle,195,wealthy,1.1904761904761907,5
All,male x middle,350,wealthy,5.333333333333334,4
All,male x middle,5,wealthy,6.527777777777778,4
All,male x middle,283,wealthy,5.833333333333334,4
All,male x middle,315,wealthy,5.444444444444445,6
All,male x middle,143,wealthy,3.3333333333333335,5
All,male x middle,305,wealthy,4.583333333333334,4
All,male x middle,74,wealthy,2.1329365079365084,7
All,male x middle,297,wealthy,2.8333333333333335,5
All,male x middle,134,wealthy,5.5,4
All,male x middle,138,wealthy,3.75,6
All,male x middle,255,wealthy,8.962962962962962,5
All,male x middle,126,wealthy,5.666666666666667,5
All,male x middle,47,wealthy,4.166666666666667,4
All,male x middle,271,wealthy,5.648148148148148,4
All,male x middle,203,wealthy,8.88888888888889,5
All,male x middle,351,wealthy,5.0,5
All,male x middle,146,wealthy,2.4583333333333335,5
All,male x middle,336,wealthy,8.833333333333334,4
All,male x middle,381,wealthy,6.0,8
All,male x middle,43,wealthy,3.7962962962962963,4
All,male x middle,123,wealthy,2.777777777777778,4
All,male x middle,196,wealthy,5.166666666666667,4
All,male x middle,279,wealthy,7.083333333333334,4
All,male x middle,331,wealthy,9.166666666666668,4
All,male x middle,248,wealthy,6.194444444444445,9
All,male x middle,371,wealthy,5.314814814814816,5
All,male x middle,247,wealthy,4.166666666666667,6
All,male x middle,386,wealthy,6.798941798941799,6
All,male x middle,276,wealthy,7.916666666666667,4
All,male x middle,284,wealthy,2.111111111111111,6
All,male x middle,375,wealthy,5.6944444444444455,6
All,male x middle,25,wealthy,2.5,4
All,male x middle,2,wealthy,6.333333333333333,4
All,male x middle,26,wealthy,4.5,5
All,male x middle,125,wealthy,5.5,4
All,male x middle,9,wealthy,6.888888888888888,5
All,male x middle,257,wealthy,4.583333333333334,4
All,male x middle,241,wealthy,2.5,6
All,male x middle,148,wealthy,6.693121693121693,7
All,male x middle,162,wealthy,3.8765432098765435,5
All,male x middle,292,wealthy,4.166666666666667,4
All,male x middle,302,wealthy,2.777777777777778,6
All,male x middle,110,wealthy,2.1543209876543212,9
All,male x middle,226,wealthy,1.291005291005291,5
All,male x middle,377,wealthy,6.666666666666667,5
All,male x middle,335,wealthy,4.388888888888889,5
All,male x middle,60,wealthy,2.1296296296296298,4
All,male x middle,320,wealthy,5.111111111111111,6
All,male x middle,314,wealthy,4.761904761904762,4
All,male x middle,383,wealthy,6.25,4
All,male x middle,250,wealthy,3.5185185185185186,4
All,male x middle,107,wealthy,5.555555555555555,6
All,male x middle,183,wealthy,5.222222222222222,5
All,male x middle,367,wealthy,3.8448773448773452,6
All,male x middle,145,wealthy,1.4444444444444446,6
All,male x middle,141,wealthy,4.0,4
All,male x middle,300,wealthy,4.444444444444445,4
All,male x middle,379,wealthy,3.833333333333334,5
All,male x middle,66,wealthy,5.0,4
All,male x middle,229,wealthy,3.3333333333333335,4
All,male x middle,119,wealthy,5.166666666666667,5
All,male x middle,323,wealthy,2.7083333333333335,4
All,male x middle,333,depressing,1.7063492063492063,4
All,male x middle,20,depressing,8.666666666666668,4
All,male x middle,87,depressing,5.0,4
All,male x middle,201,depressing,3.8888888888888893,4
All,male x middle,115,depressing,5.472222222222222,5
All,male x middle,253,depressing,5.496031746031746,12
All,male x middle,117,depressing,8.000000000000002,5
All,male x middle,259,depressing,4.253968253968254,10
All,male x middle,245,depressing,1.8950617283950622,5
All,male x middle,260,depressing,3.9484126984126986,7
All,male x middle,153,depressing,6.547619047619048,6
All,male x middle,1,depressing,6.916666666666668,4
All,male x middle,265,depressing,4.595238095238096,8
All,male x middle,197,depressing,2.7083333333333335,4
All,male x middle,263,depressing,3.280423280423281,7
All,male x middle,118,depressing,2.777777777777778,5
All,male x middle,136,depressing,8.277777777777779,4
All,male x middle,82,depressing,6.0,5
All,male x middle,83,depressing,4.761904761904762,6
All,male x middle,170,depressing,7.642857142857142,5
All,male x middle,269,depressing,1.3333333333333335,5
All,male x middle,378,depressing,5.500000000000001,5
All,male x middle,341,depressing,2.2222222222222228,4
All,male x middle,35,depressing,7.142857142857143,4
All,male x middle,391,depressing,3.833333333333333,4
All,male x middle,235,depressing,4.722222222222222,4
All,male x middle,40,depressing,4.0,5
All,male x middle,154,depressing,6.319444444444445,7
All,male x middle,313,depressing,4.658730158730159,6
All,male x middle,326,depressing,3.5429292929292933,11
